;Proband;MappingMethod;NumLayers;Completed_Abs;Completed_Rel;Failed_Abs;Failed_Rel;Terminated_Abs;Terminated_Rel;Sum;Sum_Rel
276;16; direct;6;11;0.7333333333333333;0;0.0;4;0.26666666666666666;15;1.0
277;16; direct;9;9;0.6;0;0.0;6;0.4;15;1.0
278;16; direct;12;6;0.4;0;0.0;9;0.6;15;1.0
279;16; direct;15;8;0.5333333333333333;0;0.0;7;0.4666666666666667;15;1.0
280;16; direct;18;7;0.4666666666666667;0;0.0;8;0.5333333333333333;15;1.0
281;16; direct;21;6;0.4;0;0.0;9;0.6;15;1.0
282;16; widening;6;8;0.5333333333333333;1;0.06666666666666667;6;0.4;15;1.0
283;16; widening;9;5;0.3333333333333333;0;0.0;10;0.6666666666666666;15;1.0
284;16; widening;12;7;0.4666666666666667;0;0.0;8;0.5333333333333333;15;1.0
285;16; widening;15;5;0.3333333333333333;1;0.06666666666666667;9;0.6;15;1.0
286;16; widening;18;4;0.26666666666666666;1;0.06666666666666667;10;0.6666666666666666;15;1.0
287;16; widening;21;2;0.13333333333333333;1;0.06666666666666667;12;0.8;15;1.0
288;17; densening;6;14;0.9333333333333333;0;0.0;1;0.06666666666666667;15;1.0
289;17; densening;9;13;0.8666666666666667;0;0.0;2;0.13333333333333333;15;1.0
290;17; densening;12;10;0.6666666666666666;0;0.0;5;0.3333333333333333;15;1.0
291;17; densening;15;12;0.8;0;0.0;3;0.2;15;1.0
292;17; densening;18;13;0.8666666666666667;1;0.06666666666666667;1;0.06666666666666667;15;1.0
293;17; densening;21;9;0.6;1;0.06666666666666667;5;0.3333333333333333;15;1.0
294;17; direct;6;13;0.8666666666666667;0;0.0;2;0.13333333333333333;15;1.0
295;17; direct;9;14;0.9333333333333333;0;0.0;1;0.06666666666666667;15;1.0
296;17; direct;12;11;0.7333333333333333;1;0.06666666666666667;3;0.2;15;1.0
297;17; direct;15;13;0.8666666666666667;2;0.13333333333333333;0;0.0;15;1.0
298;17; direct;18;10;0.6666666666666666;0;0.0;5;0.3333333333333333;15;1.0
299;17; direct;21;10;0.6666666666666666;2;0.13333333333333333;3;0.2;15;1.0
300;17; widening;6;10;0.6666666666666666;1;0.06666666666666667;4;0.26666666666666666;15;1.0
301;17; widening;9;10;0.6666666666666666;3;0.2;2;0.13333333333333333;15;1.0
302;17; widening;12;8;0.5333333333333333;3;0.2;4;0.26666666666666666;15;1.0
303;17; widening;15;5;0.3333333333333333;2;0.13333333333333333;8;0.5333333333333333;15;1.0
