;Proband;MappingMethod;NumLayers;Completed_Num;Completed_Total;Completed_Avg;Failed_Num;Failed_Total;Failed_Avg;Terminated_Num;Terminated_Total;Terminated_Avg;Sum_Num;Sum_Total;All_Avg
396;24; densening;6;11.0;76.408;6.9461818181818185;0.0;0.0;0.0;4.0;26.335;6.58375;15.0;102.743;6.849533333333333
397;24; densening;9;12.0;106.114;8.842833333333333;1.0;2.9410000000000003;2.9410000000000003;2.0;18.735;9.3675;15.0;127.79;8.519333333333334
398;24; densening;12;11.0;96.551;8.777363636363637;0.0;0.0;0.0;4.0;43.296;10.824;15.0;139.847;9.323133333333335
399;24; densening;15;9.0;84.431;9.381222222222222;1.0;6.631;6.631;5.0;36.778000000000006;7.355600000000001;15.0;127.84;8.522666666666668
400;24; densening;18;10.0;94.18;9.418000000000001;2.0;14.306000000000001;7.1530000000000005;3.0;43.553;14.517666666666665;15.0;152.039;10.135933333333332
401;24; densening;21;13.0;158.68;12.206153846153846;0.0;0.0;0.0;2.0;18.753;9.3765;15.0;177.433;11.828866666666666
402;24; direct;6;12.0;73.92;6.16;0.0;0.0;0.0;3.0;13.798000000000002;4.599333333333334;15.0;87.718;5.8478666666666665
403;24; direct;9;11.0;83.90100000000001;7.627363636363637;1.0;7.331;7.331;3.0;11.715;3.905;15.0;102.94700000000002;6.863133333333335
404;24; direct;12;9.0;78.881;8.764555555555555;1.0;7.865;7.865;5.0;36.658;7.3316;15.0;123.404;8.226933333333333
405;24; direct;15;10.0;88.44200000000001;8.8442;3.0;23.583000000000002;7.861000000000001;2.0;11.307;5.6535;15.0;123.33200000000001;8.222133333333334
406;24; direct;18;10.0;84.072;8.4072;1.0;11.363;11.363;4.0;28.270000000000003;7.067500000000001;15.0;123.70500000000001;8.247000000000002
407;24; direct;21;9.0;93.37;10.374444444444444;2.0;16.542;8.271;4.0;30.488;7.622;15.0;140.4;9.360000000000001
408;24; widening;6;11.0;67.42;6.129090909090909;1.0;5.088;5.088;3.0;14.915000000000001;4.971666666666667;15.0;87.423;5.8282
409;24; widening;9;8.0;49.391000000000005;6.173875000000001;2.0;15.281;7.6405;5.0;28.607000000000003;5.721400000000001;15.0;93.27900000000001;6.2186
410;24; widening;12;10.0;92.473;9.2473;1.0;5.712000000000001;5.712000000000001;4.0;19.163;4.79075;15.0;117.348;7.8232
411;24; widening;15;8.0;57.681000000000004;7.210125000000001;0.0;0.0;0.0;7.0;47.609;6.801285714285714;15.0;105.29;7.019333333333334
412;24; widening;18;7.0;65.09700000000001;9.29957142857143;4.0;23.92;5.98;4.0;26.329;6.58225;15.0;115.346;7.689733333333334
413;24; widening;21;8.0;89.916;11.2395;3.0;21.195;7.065;4.0;26.825000000000003;6.706250000000001;15.0;137.93599999999998;9.195733333333331
