;Proband;Block;Task;Trial;NumLayers;MappingMethod;TargetLayer;Result;Peaks_Total;Peaks_BeforeHold;Peaks_AfterHold;Peaks_lower;Peaks_deeper;Peaks_between
1645;20;2;5;0;9; direct;7; COMPLETED;1;1;0;1;0;0
1646;20;2;11;3;9; direct;7; COMPLETED;2;2;0;2;0;0
1647;22;3;2;3;9; direct;7; COMPLETED;3;3;0;3;0;0
1648;22;3;11;1;9; direct;7; COMPLETED;3;3;0;3;0;0
1649;22;3;17;2;9; direct;7; COMPLETED;1;1;0;1;0;0
1650;23;1;4;4;9; direct;7; COMPLETED;1;1;0;1;0;0
1651;23;1;8;0;9; direct;7; COMPLETED;0;0;0;0;0;0
1652;23;1;18;4;9; direct;7; COMPLETED;2;2;0;2;0;0
1653;24;2;3;2;9; direct;7; COMPLETED;3;3;0;3;0;0
1654;24;2;9;2;9; direct;7; COMPLETED;1;1;0;1;0;0
1655;24;2;14;3;9; direct;7; COMPLETED;2;2;0;2;0;0
1656;1;1;2;1;9; direct;8; COMPLETED;1;1;0;1;0;0
1657;1;1;3;3;9; direct;8; TERMINATED;1;1;0;1;0;0
1658;1;1;6;0;9; direct;8; COMPLETED;0;0;0;0;0;0
1659;2;1;1;2;9; direct;8; TERMINATED;1;1;0;1;0;0
1660;2;1;3;2;9; direct;8; TERMINATED;1;1;0;1;0;0
1661;2;1;11;0;9; direct;8; COMPLETED;0;0;0;0;0;0
1662;3;1;5;2;9; direct;8; TERMINATED;2;2;0;2;0;0
1663;3;1;9;3;9; direct;8; TERMINATED;0;0;0;0;0;0
1664;3;1;16;2;9; direct;8; FAILED;0;0;0;0;0;0
1665;4;2;5;0;9; direct;8; TERMINATED;3;3;0;3;0;0
1666;4;2;6;1;9; direct;8; TERMINATED;1;1;0;1;0;0
1667;4;2;7;1;9; direct;8; TERMINATED;1;1;0;1;0;0
1668;5;3;7;1;9; direct;8; TERMINATED;1;1;0;1;0;0
1669;5;3;13;4;9; direct;8; COMPLETED;2;2;0;2;0;0
1670;5;3;18;1;9; direct;8; TERMINATED;2;2;0;2;0;0
1671;6;2;6;0;9; direct;8; TERMINATED;0;0;0;0;0;0
1672;6;2;12;1;9; direct;8; TERMINATED;1;1;0;1;0;0
1673;6;2;15;2;9; direct;8; TERMINATED;1;1;0;1;0;0
1674;7;2;1;3;9; direct;8; COMPLETED;1;1;0;1;0;0
1675;7;2;13;2;9; direct;8; COMPLETED;1;1;0;1;0;0
1676;7;2;17;3;9; direct;8; COMPLETED;1;1;0;1;0;0
1677;8;2;8;3;9; direct;8; COMPLETED;2;2;0;2;0;0
1678;8;2;15;2;9; direct;8; COMPLETED;1;1;0;1;0;0
1679;8;2;16;3;9; direct;8; COMPLETED;1;1;0;1;0;0
1680;9;3;6;3;9; direct;8; COMPLETED;3;3;0;3;0;0
1681;9;3;11;0;9; direct;8; COMPLETED;0;0;0;0;0;0
1682;9;3;14;1;9; direct;8; COMPLETED;3;3;0;3;0;0
1683;10;2;1;2;9; direct;8; FAILED;1;1;0;1;0;0
1684;10;2;8;4;9; direct;8; COMPLETED;3;3;0;3;0;0
1685;10;2;14;1;9; direct;8; TERMINATED;3;3;0;3;0;0
1686;11;3;2;0;9; direct;8; COMPLETED;0;0;0;0;0;0
1687;11;3;13;1;9; direct;8; TERMINATED;1;1;0;1;0;0
1688;11;3;18;3;9; direct;8; COMPLETED;3;3;0;3;0;0
1689;12;1;9;2;9; direct;8; COMPLETED;10;10;0;10;0;0
1690;12;1;11;2;9; direct;8; COMPLETED;1;1;0;1;0;0
1691;12;1;13;1;9; direct;8; COMPLETED;2;2;0;2;0;0
1692;13;3;9;1;9; direct;8; COMPLETED;4;4;0;4;0;0
1693;13;3;16;4;9; direct;8; COMPLETED;3;3;0;3;0;0
1694;13;3;18;4;9; direct;8; COMPLETED;2;2;0;2;0;0
1695;14;3;11;0;9; direct;8; COMPLETED;0;0;0;0;0;0
1696;14;3;15;4;9; direct;8; COMPLETED;3;3;0;3;0;0
1697;14;3;17;1;9; direct;8; COMPLETED;3;3;0;3;0;0
1698;15;3;4;0;9; direct;8; COMPLETED;1;1;0;1;0;0
1699;15;3;9;0;9; direct;8; TERMINATED;0;0;0;0;0;0
1700;15;3;11;1;9; direct;8; TERMINATED;1;1;0;1;0;0
1701;16;2;5;1;9; direct;8; TERMINATED;2;2;0;2;0;0
1702;16;2;8;1;9; direct;8; TERMINATED;1;1;0;1;0;0
1703;16;2;16;1;9; direct;8; COMPLETED;4;4;0;4;0;0
1704;17;3;4;0;9; direct;8; COMPLETED;1;1;0;1;0;0
1705;17;3;7;2;9; direct;8; COMPLETED;1;1;0;1;0;0
1706;17;3;9;4;9; direct;8; COMPLETED;2;2;0;2;0;0
1707;18;1;10;1;9; direct;8; COMPLETED;1;1;0;1;0;0
1708;18;1;11;0;9; direct;8; COMPLETED;0;0;0;0;0;0
1709;18;1;13;1;9; direct;8; COMPLETED;2;2;0;2;0;0
1710;19;2;1;0;9; direct;8; COMPLETED;0;0;0;0;0;0
1711;19;2;2;3;9; direct;8; COMPLETED;3;3;0;3;0;0
1712;19;2;12;2;9; direct;8; TERMINATED;1;1;0;1;0;0
1713;20;2;1;1;9; direct;8; COMPLETED;2;2;0;2;0;0
1714;20;2;5;1;9; direct;8; COMPLETED;3;3;0;3;0;0
1715;20;2;11;4;9; direct;8; COMPLETED;2;2;0;2;0;0
1716;22;3;2;4;9; direct;8; COMPLETED;2;2;0;2;0;0
1717;22;3;11;2;9; direct;8; COMPLETED;1;1;0;1;0;0
1718;22;3;17;1;9; direct;8; COMPLETED;2;2;0;2;0;0
1719;23;1;4;2;9; direct;8; COMPLETED;4;4;0;4;0;0
1720;23;1;8;4;9; direct;8; COMPLETED;3;3;0;3;0;0
1721;23;1;18;3;9; direct;8; COMPLETED;1;1;0;1;0;0
1722;24;2;3;0;9; direct;8; COMPLETED;0;0;0;0;0;0
1723;24;2;9;3;9; direct;8; COMPLETED;1;1;0;1;0;0
1724;24;2;14;2;9; direct;8; TERMINATED;1;1;0;1;0;0
1725;1;3;3;4;9; widening;1; TERMINATED;1;1;0;1;0;0
1726;1;3;6;0;9; widening;1; TERMINATED;0;0;0;0;0;0
1727;1;3;18;0;9; widening;1; TERMINATED;0;0;0;0;0;0
1728;2;2;10;3;9; widening;1; COMPLETED;3;3;0;1;0;2
1729;2;2;11;4;9; widening;1; COMPLETED;10;10;0;1;9;0
1730;2;2;13;0;9; widening;1; COMPLETED;1;1;0;1;0;0
1731;3;3;4;4;9; widening;1; FAILED;1;1;0;1;0;0
1732;3;3;6;0;9; widening;1; TERMINATED;0;0;0;0;0;0
1733;3;3;9;3;9; widening;1; TERMINATED;3;3;0;2;1;0
1734;4;3;2;2;9; widening;1; TERMINATED;16;16;0;9;5;2
1735;4;3;5;3;9; widening;1; TERMINATED;1;1;0;1;0;0
1736;4;3;13;3;9; widening;1; TERMINATED;12;12;0;4;7;1
1737;5;2;2;4;9; widening;1; TERMINATED;1;1;0;1;0;0
1738;5;2;16;4;9; widening;1; TERMINATED;1;1;0;1;0;0
1739;5;2;18;2;9; widening;1; TERMINATED;1;1;0;1;0;0
1740;6;3;1;2;9; widening;1; TERMINATED;1;1;0;1;0;0
1741;6;3;7;0;9; widening;1; TERMINATED;8;8;0;8;0;0
1742;6;3;13;4;9; widening;1; COMPLETED;7;7;0;1;6;0
1743;7;1;7;0;9; widening;1; COMPLETED;4;4;0;1;1;2
1744;7;1;11;1;9; widening;1; TERMINATED;2;2;0;1;1;0
1745;7;1;15;1;9; widening;1; TERMINATED;0;0;0;0;0;0
1746;8;3;1;3;9; widening;1; COMPLETED;2;2;0;1;1;0
1747;8;3;2;1;9; widening;1; TERMINATED;2;2;0;1;1;0
1748;8;3;13;3;9; widening;1; TERMINATED;3;3;0;2;1;0
1749;9;1;3;3;9; widening;1; TERMINATED;2;2;0;1;1;0
1750;9;1;8;1;9; widening;1; COMPLETED;5;5;0;1;4;0
1751;9;1;12;2;9; widening;1; TERMINATED;4;4;0;1;3;0
1752;10;3;3;2;9; widening;1; TERMINATED;1;1;0;1;0;0
1753;10;3;5;1;9; widening;1; COMPLETED;7;7;0;1;6;0
1754;10;3;12;3;9; widening;1; TERMINATED;2;2;0;1;1;0
1755;11;1;4;4;9; widening;1; TERMINATED;3;3;0;1;2;0
1756;11;1;11;4;9; widening;1; TERMINATED;0;0;0;0;0;0
1757;11;1;13;1;9; widening;1; COMPLETED;0;0;0;0;0;0
1758;12;3;1;0;9; widening;1; TERMINATED;0;0;0;0;0;0
1759;12;3;10;4;9; widening;1; TERMINATED;1;1;0;1;0;0
1760;12;3;17;0;9; widening;1; TERMINATED;2;2;0;2;0;0
1761;13;1;6;0;9; widening;1; TERMINATED;0;0;0;0;0;0
1762;13;1;8;2;9; widening;1; TERMINATED;2;2;0;1;1;0
1763;13;1;14;2;9; widening;1; COMPLETED;7;7;0;1;6;0
1764;14;2;2;2;9; widening;1; TERMINATED;1;1;0;1;0;0
1765;14;2;11;4;9; widening;1; COMPLETED;14;14;0;14;0;0
1766;14;2;13;0;9; widening;1; COMPLETED;4;4;0;3;0;1
1767;15;1;6;0;9; widening;1; FAILED;0;0;0;0;0;0
1768;15;1;17;3;9; widening;1; COMPLETED;2;2;0;1;1;0
1769;15;1;18;2;9; widening;1; COMPLETED;2;2;0;1;1;0
1770;16;1;11;3;9; widening;1; TERMINATED;7;7;0;5;2;0
1771;16;1;13;2;9; widening;1; TERMINATED;2;2;0;2;0;0
1772;16;1;18;4;9; widening;1; TERMINATED;2;2;0;1;1;0
1773;17;1;3;1;9; widening;1; TERMINATED;8;8;0;1;7;0
1774;17;1;5;2;9; widening;1; FAILED;2;2;0;1;1;0
1775;17;1;8;4;9; widening;1; FAILED;1;1;0;1;0;0
1776;18;2;7;4;9; widening;1; COMPLETED;2;2;0;1;1;0
1777;18;2;13;1;9; widening;1; TERMINATED;1;1;0;1;0;0
1778;18;2;18;0;9; widening;1; COMPLETED;1;1;0;1;0;0
1779;19;3;1;3;9; widening;1; COMPLETED;2;2;0;1;1;0
1780;19;3;6;0;9; widening;1; TERMINATED;2;2;0;2;0;0
1781;19;3;18;0;9; widening;1; TERMINATED;0;0;0;0;0;0
1782;20;1;4;4;9; widening;1; TERMINATED;3;1;2;1;1;1
1783;20;1;6;3;9; widening;1; TERMINATED;5;5;0;1;4;0
1784;20;1;16;2;9; widening;1; TERMINATED;1;1;0;1;0;0
1785;22;2;1;3;9; widening;1; TERMINATED;1;1;0;1;0;0
1786;22;2;4;4;9; widening;1; TERMINATED;2;2;0;2;0;0
1787;22;2;9;2;9; widening;1; TERMINATED;1;1;0;1;0;0
1788;23;2;1;0;9; widening;1; COMPLETED;4;4;0;3;0;1
1789;23;2;8;0;9; widening;1; COMPLETED;2;2;0;2;0;0
1790;23;2;12;4;9; widening;1; COMPLETED;2;2;0;1;1;0
1791;24;3;3;4;9; widening;1; TERMINATED;1;1;0;1;0;0
1792;24;3;10;1;9; widening;1; TERMINATED;1;1;0;1;0;0
1793;24;3;14;0;9; widening;1; FAILED;0;0;0;0;0;0
1794;1;3;3;3;9; widening;2; TERMINATED;1;1;0;1;0;0
1795;1;3;6;1;9; widening;2; COMPLETED;2;2;0;1;1;0
1796;1;3;18;3;9; widening;2; TERMINATED;1;1;0;1;0;0
1797;2;2;10;4;9; widening;2; COMPLETED;2;2;0;1;1;0
1798;2;2;11;1;9; widening;2; COMPLETED;5;4;1;1;4;0
1799;2;2;13;2;9; widening;2; COMPLETED;2;2;0;1;1;0
1800;3;3;4;2;9; widening;2; TERMINATED;0;0;0;0;0;0
1801;3;3;6;1;9; widening;2; TERMINATED;3;3;0;1;2;0
1802;3;3;9;1;9; widening;2; COMPLETED;9;9;0;3;6;0
1803;4;3;2;1;9; widening;2; TERMINATED;6;6;0;4;2;0
1804;4;3;5;4;9; widening;2; COMPLETED;10;10;0;5;5;0
1805;4;3;13;4;9; widening;2; COMPLETED;4;4;0;4;0;0
1806;5;2;2;1;9; widening;2; COMPLETED;4;4;0;1;3;0
1807;5;2;16;0;9; widening;2; TERMINATED;0;0;0;0;0;0
1808;5;2;18;0;9; widening;2; COMPLETED;2;2;0;2;0;0
1809;6;3;1;4;9; widening;2; COMPLETED;3;3;0;1;2;0
1810;6;3;7;1;9; widening;2; TERMINATED;2;2;0;1;0;1
1811;6;3;13;2;9; widening;2; TERMINATED;2;2;0;1;1;0
1812;7;1;7;4;9; widening;2; COMPLETED;3;3;0;1;2;0
1813;7;1;11;2;9; widening;2; TERMINATED;1;1;0;1;0;0
1814;7;1;15;0;9; widening;2; TERMINATED;2;2;0;2;0;0
1815;8;3;1;0;9; widening;2; COMPLETED;4;4;0;4;0;0
1816;8;3;2;3;9; widening;2; TERMINATED;4;4;0;1;3;0
1817;8;3;13;2;9; widening;2; COMPLETED;4;4;0;3;1;0
1818;9;1;3;4;9; widening;2; TERMINATED;1;1;0;1;0;0
1819;9;1;8;2;9; widening;2; COMPLETED;1;1;0;1;0;0
1820;9;1;12;1;9; widening;2; COMPLETED;3;3;0;1;2;0
1821;10;3;3;4;9; widening;2; COMPLETED;1;1;0;1;0;0
1822;10;3;5;4;9; widening;2; COMPLETED;3;3;0;1;2;0
1823;10;3;12;1;9; widening;2; TERMINATED;3;3;0;1;2;0
1824;11;1;4;0;9; widening;2; COMPLETED;1;1;0;1;0;0
1825;11;1;11;1;9; widening;2; COMPLETED;3;3;0;1;2;0
1826;11;1;13;2;9; widening;2; COMPLETED;1;1;0;1;0;0
1827;12;3;1;1;9; widening;2; COMPLETED;4;4;0;1;3;0
1828;12;3;10;0;9; widening;2; COMPLETED;1;1;0;1;0;0
1829;12;3;17;1;9; widening;2; TERMINATED;3;3;0;1;2;0
1830;13;1;6;1;9; widening;2; COMPLETED;1;1;0;1;0;0
1831;13;1;8;3;9; widening;2; COMPLETED;2;2;0;1;1;0
1832;13;1;14;3;9; widening;2; COMPLETED;10;10;0;1;9;0
1833;14;2;2;3;9; widening;2; COMPLETED;4;4;0;2;0;2
1834;14;2;11;3;9; widening;2; COMPLETED;3;3;0;3;0;0
1835;14;2;13;1;9; widening;2; COMPLETED;2;2;0;1;1;0
1836;15;1;6;1;9; widening;2; COMPLETED;4;4;0;1;3;0
1837;15;1;17;2;9; widening;2; COMPLETED;2;2;0;1;1;0
1838;15;1;18;4;9; widening;2; COMPLETED;1;1;0;1;0;0
1839;16;1;11;2;9; widening;2; TERMINATED;5;5;0;1;4;0
1840;16;1;13;0;9; widening;2; TERMINATED;6;6;0;6;0;0
1841;16;1;18;1;9; widening;2; COMPLETED;3;3;0;1;2;0
1842;17;1;3;0;9; widening;2; FAILED;0;0;0;0;0;0
1843;17;1;5;4;9; widening;2; COMPLETED;6;6;0;1;5;0
1844;17;1;8;1;9; widening;2; COMPLETED;3;3;0;1;2;0
1845;18;2;7;1;9; widening;2; COMPLETED;4;4;0;1;3;0
1846;18;2;13;3;9; widening;2; COMPLETED;3;3;0;1;2;0
1847;18;2;18;3;9; widening;2; COMPLETED;7;7;0;1;6;0
1848;19;3;1;4;9; widening;2; COMPLETED;2;2;0;1;1;0
1849;19;3;6;3;9; widening;2; COMPLETED;3;3;0;1;2;0
1850;19;3;18;4;9; widening;2; COMPLETED;2;2;0;1;1;0
1851;20;1;4;1;9; widening;2; COMPLETED;4;4;0;1;3;0
1852;20;1;6;2;9; widening;2; COMPLETED;4;4;0;1;3;0
1853;20;1;16;1;9; widening;2; COMPLETED;4;4;0;1;3;0
1854;22;2;1;4;9; widening;2; TERMINATED;1;1;0;1;0;0
1855;22;2;4;1;9; widening;2; TERMINATED;2;2;0;1;1;0
1856;22;2;9;4;9; widening;2; COMPLETED;4;4;0;1;3;0
1857;23;2;1;1;9; widening;2; TERMINATED;1;1;0;1;0;0
1858;23;2;8;3;9; widening;2; COMPLETED;3;3;0;1;2;0
1859;23;2;12;1;9; widening;2; COMPLETED;3;3;0;1;2;0
1860;24;3;3;0;9; widening;2; FAILED;0;0;0;0;0;0
1861;24;3;10;0;9; widening;2; COMPLETED;3;3;0;2;0;1
1862;24;3;14;1;9; widening;2; TERMINATED;1;1;0;1;0;0
1863;1;3;3;2;9; widening;5; TERMINATED;2;2;0;1;1;0
1864;1;3;6;4;9; widening;5; COMPLETED;4;4;0;3;0;1
1865;1;3;18;2;9; widening;5; COMPLETED;0;0;0;0;0;0
1866;2;2;10;2;9; widening;5; COMPLETED;3;3;0;1;0;2
1867;2;2;11;2;9; widening;5; COMPLETED;3;3;0;3;0;0
1868;2;2;13;1;9; widening;5; COMPLETED;2;2;0;2;0;0
1869;3;3;4;0;9; widening;5; COMPLETED;1;0;1;1;0;0
1870;3;3;6;2;9; widening;5; TERMINATED;9;9;0;6;0;3
1871;3;3;9;4;9; widening;5; COMPLETED;1;1;0;1;0;0
1872;4;3;2;0;9; widening;5; COMPLETED;1;0;1;1;0;0
1873;4;3;5;0;9; widening;5; COMPLETED;0;0;0;0;0;0
1874;4;3;13;0;9; widening;5; TERMINATED;3;3;0;3;0;0
1875;5;2;2;2;9; widening;5; COMPLETED;0;0;0;0;0;0
1876;5;2;16;2;9; widening;5; TERMINATED;4;4;0;4;0;0
1877;5;2;18;4;9; widening;5; COMPLETED;5;5;0;2;3;0
1878;6;3;1;0;9; widening;5; COMPLETED;5;5;0;5;0;0
1879;6;3;7;2;9; widening;5; COMPLETED;2;2;0;2;0;0
1880;6;3;13;1;9; widening;5; COMPLETED;2;2;0;2;0;0
1881;7;1;7;1;9; widening;5; COMPLETED;1;1;0;1;0;0
1882;7;1;11;3;9; widening;5; COMPLETED;1;1;0;1;0;0
1883;7;1;15;2;9; widening;5; COMPLETED;1;1;0;1;0;0
1884;8;3;1;4;9; widening;5; COMPLETED;2;2;0;2;0;0
1885;8;3;2;0;9; widening;5; COMPLETED;1;1;0;1;0;0
1886;8;3;13;4;9; widening;5; TERMINATED;1;1;0;1;0;0
1887;9;1;3;2;9; widening;5; TERMINATED;3;3;0;3;0;0
1888;9;1;8;0;9; widening;5; COMPLETED;0;0;0;0;0;0
1889;9;1;12;3;9; widening;5; COMPLETED;3;3;0;3;0;0
1890;10;3;3;0;9; widening;5; TERMINATED;0;0;0;0;0;0
1891;10;3;5;3;9; widening;5; TERMINATED;1;1;0;1;0;0
1892;10;3;12;4;9; widening;5; COMPLETED;2;2;0;1;1;0
1893;11;1;4;3;9; widening;5; TERMINATED;1;1;0;1;0;0
1894;11;1;11;0;9; widening;5; COMPLETED;0;0;0;0;0;0
1895;11;1;13;0;9; widening;5; TERMINATED;0;0;0;0;0;0
1896;12;3;1;4;9; widening;5; COMPLETED;3;3;0;1;1;1
1897;12;3;10;1;9; widening;5; COMPLETED;2;2;0;1;0;1
1898;12;3;17;3;9; widening;5; COMPLETED;2;2;0;1;1;0
1899;13;1;6;4;9; widening;5; COMPLETED;1;1;0;1;0;0
1900;13;1;8;4;9; widening;5; COMPLETED;2;2;0;2;0;0
1901;13;1;14;0;9; widening;5; COMPLETED;2;2;0;2;0;0
1902;14;2;2;0;9; widening;5; COMPLETED;5;5;0;5;0;0
1903;14;2;11;0;9; widening;5; COMPLETED;1;1;0;1;0;0
1904;14;2;13;3;9; widening;5; COMPLETED;3;3;0;1;0;2
1905;15;1;6;3;9; widening;5; COMPLETED;2;2;0;2;0;0
1906;15;1;17;0;9; widening;5; COMPLETED;0;0;0;0;0;0
1907;15;1;18;3;9; widening;5; COMPLETED;0;0;0;0;0;0
1908;16;1;11;0;9; widening;5; TERMINATED;1;1;0;1;0;0
1909;16;1;13;3;9; widening;5; TERMINATED;1;1;0;1;0;0
1910;16;1;18;3;9; widening;5; TERMINATED;1;1;0;1;0;0
1911;17;1;3;2;9; widening;5; COMPLETED;2;2;0;1;1;0
1912;17;1;5;1;9; widening;5; COMPLETED;2;2;0;2;0;0
1913;17;1;8;2;9; widening;5; COMPLETED;2;2;0;1;0;1
1914;18;2;7;3;9; widening;5; COMPLETED;5;5;0;1;4;0
1915;18;2;13;0;9; widening;5; COMPLETED;2;2;0;2;0;0
1916;18;2;18;2;9; widening;5; COMPLETED;3;3;0;1;2;0
1917;19;3;1;1;9; widening;5; COMPLETED;1;1;0;1;0;0
1918;19;3;6;4;9; widening;5; COMPLETED;3;3;0;3;0;0
1919;19;3;18;1;9; widening;5; TERMINATED;1;1;0;1;0;0
1920;20;1;4;0;9; widening;5; COMPLETED;2;2;0;2;0;0
1921;20;1;6;4;9; widening;5; COMPLETED;1;1;0;1;0;0
1922;20;1;16;4;9; widening;5; COMPLETED;2;2;0;1;0;1
1923;22;2;1;1;9; widening;5; COMPLETED;1;1;0;1;0;0
1924;22;2;4;3;9; widening;5; COMPLETED;2;2;0;2;0;0
1925;22;2;9;0;9; widening;5; COMPLETED;0;0;0;0;0;0
1926;23;2;1;3;9; widening;5; COMPLETED;4;4;0;1;3;0
1927;23;2;8;1;9; widening;5; COMPLETED;1;1;0;1;0;0
1928;23;2;12;3;9; widening;5; COMPLETED;2;2;0;1;1;0
1929;24;3;3;1;9; widening;5; COMPLETED;2;2;0;1;0;1
1930;24;3;10;3;9; widening;5; COMPLETED;2;2;0;2;0;0
1931;24;3;14;3;9; widening;5; COMPLETED;3;3;0;3;0;0
1932;1;3;3;1;9; widening;7; COMPLETED;1;1;0;1;0;0
1933;1;3;6;3;9; widening;7; COMPLETED;1;1;0;1;0;0
1934;1;3;18;4;9; widening;7; COMPLETED;2;2;0;2;0;0
1935;2;2;10;0;9; widening;7; COMPLETED;0;0;0;0;0;0
1936;2;2;11;0;9; widening;7; COMPLETED;0;0;0;0;0;0
1937;2;2;13;3;9; widening;7; COMPLETED;3;3;0;3;0;0
1938;3;3;4;1;9; widening;7; COMPLETED;2;2;0;2;0;0
1939;3;3;6;4;9; widening;7; COMPLETED;1;1;0;1;0;0
1940;3;3;9;0;9; widening;7; COMPLETED;2;2;0;2;0;0
1941;4;3;2;4;9; widening;7; COMPLETED;1;1;0;1;0;0
1942;4;3;5;1;9; widening;7; COMPLETED;1;1;0;1;0;0
1943;4;3;13;2;9; widening;7; COMPLETED;1;1;0;1;0;0
1944;5;2;2;0;9; widening;7; COMPLETED;0;0;0;0;0;0
1945;5;2;16;3;9; widening;7; COMPLETED;3;3;0;3;0;0
1946;5;2;18;1;9; widening;7; COMPLETED;1;1;0;1;0;0
1947;6;3;1;3;9; widening;7; COMPLETED;1;1;0;1;0;0
1948;6;3;7;4;9; widening;7; COMPLETED;2;2;0;2;0;0
1949;6;3;13;0;9; widening;7; COMPLETED;5;5;0;5;0;0
1950;7;1;7;3;9; widening;7; TERMINATED;1;1;0;1;0;0
1951;7;1;11;0;9; widening;7; COMPLETED;2;2;0;2;0;0
1952;7;1;15;4;9; widening;7; COMPLETED;1;1;0;1;0;0
1953;8;3;1;2;9; widening;7; COMPLETED;1;1;0;1;0;0
1954;8;3;2;2;9; widening;7; COMPLETED;1;1;0;1;0;0
1955;8;3;13;0;9; widening;7; COMPLETED;0;0;0;0;0;0
1956;9;1;3;1;9; widening;7; COMPLETED;1;1;0;1;0;0
1957;9;1;8;3;9; widening;7; COMPLETED;1;1;0;1;0;0
1958;9;1;12;0;9; widening;7; COMPLETED;0;0;0;0;0;0
1959;10;3;3;1;9; widening;7; TERMINATED;1;1;0;1;0;0
1960;10;3;5;2;9; widening;7; TERMINATED;1;1;0;1;0;0
1961;10;3;12;2;9; widening;7; TERMINATED;1;1;0;1;0;0
1962;11;1;4;1;9; widening;7; TERMINATED;1;1;0;1;0;0
1963;11;1;11;3;9; widening;7; TERMINATED;1;1;0;1;0;0
1964;11;1;13;4;9; widening;7; TERMINATED;0;0;0;0;0;0
1965;12;3;1;3;9; widening;7; COMPLETED;3;3;0;3;0;0
1966;12;3;10;2;9; widening;7; COMPLETED;2;2;0;2;0;0
1967;12;3;17;4;9; widening;7; COMPLETED;2;2;0;2;0;0
1968;13;1;6;2;9; widening;7; COMPLETED;3;2;1;3;0;0
1969;13;1;8;0;9; widening;7; COMPLETED;1;1;0;1;0;0
1970;13;1;14;1;9; widening;7; COMPLETED;2;2;0;2;0;0
1971;14;2;2;4;9; widening;7; COMPLETED;7;7;0;7;0;0
1972;14;2;11;1;9; widening;7; COMPLETED;0;0;0;0;0;0
1973;14;2;13;2;9; widening;7; COMPLETED;5;5;0;5;0;0
1974;15;1;6;2;9; widening;7; COMPLETED;1;1;0;1;0;0
1975;15;1;17;4;9; widening;7; COMPLETED;1;1;0;1;0;0
1976;15;1;18;1;9; widening;7; COMPLETED;1;1;0;1;0;0
1977;16;1;11;1;9; widening;7; COMPLETED;1;1;0;1;0;0
1978;16;1;13;4;9; widening;7; TERMINATED;0;0;0;0;0;0
1979;16;1;18;2;9; widening;7; COMPLETED;3;3;0;3;0;0
1980;17;1;3;4;9; widening;7; COMPLETED;2;2;0;2;0;0
1981;17;1;5;0;9; widening;7; TERMINATED;4;4;0;4;0;0
1982;17;1;8;0;9; widening;7; COMPLETED;1;1;0;1;0;0
1983;18;2;7;0;9; widening;7; COMPLETED;3;3;0;3;0;0
1984;18;2;13;4;9; widening;7; COMPLETED;1;1;0;1;0;0
1985;18;2;18;1;9; widening;7; COMPLETED;2;2;0;2;0;0
1986;19;3;1;0;9; widening;7; COMPLETED;0;0;0;0;0;0
1987;19;3;6;1;9; widening;7; COMPLETED;1;1;0;1;0;0
1988;19;3;18;3;9; widening;7; TERMINATED;1;1;0;1;0;0
1989;20;1;4;2;9; widening;7; COMPLETED;2;2;0;2;0;0
1990;20;1;6;0;9; widening;7; COMPLETED;1;1;0;1;0;0
1991;20;1;16;0;9; widening;7; COMPLETED;1;1;0;1;0;0
1992;22;2;1;2;9; widening;7; COMPLETED;1;1;0;1;0;0
1993;22;2;4;0;9; widening;7; COMPLETED;0;0;0;0;0;0
1994;22;2;9;1;9; widening;7; COMPLETED;1;1;0;1;0;0
1995;23;2;1;4;9; widening;7; COMPLETED;1;1;0;1;0;0
1996;23;2;8;4;9; widening;7; COMPLETED;2;2;0;1;0;1
1997;23;2;12;0;9; widening;7; COMPLETED;0;0;0;0;0;0
1998;24;3;3;3;9; widening;7; COMPLETED;1;1;0;1;0;0
1999;24;3;10;4;9; widening;7; TERMINATED;2;2;0;2;0;0
2000;24;3;14;4;9; widening;7; COMPLETED;2;2;0;2;0;0
2001;1;3;3;0;9; widening;8; COMPLETED;0;0;0;0;0;0
2002;1;3;6;2;9; widening;8; COMPLETED;0;0;0;0;0;0
2003;1;3;18;1;9; widening;8; TERMINATED;1;1;0;1;0;0
2004;2;2;10;1;9; widening;8; TERMINATED;2;2;0;2;0;0
2005;2;2;11;3;9; widening;8; TERMINATED;16;16;0;16;0;0
2006;2;2;13;4;9; widening;8; COMPLETED;2;2;0;2;0;0
2007;3;3;4;3;9; widening;8; TERMINATED;1;1;0;1;0;0
2008;3;3;6;3;9; widening;8; COMPLETED;1;1;0;1;0;0
2009;3;3;9;2;9; widening;8; COMPLETED;3;3;0;3;0;0
2010;4;3;2;3;9; widening;8; TERMINATED;1;1;0;1;0;0
2011;4;3;5;2;9; widening;8; TERMINATED;1;1;0;1;0;0
2012;4;3;13;1;9; widening;8; COMPLETED;1;1;0;1;0;0
2013;5;2;2;3;9; widening;8; TERMINATED;0;0;0;0;0;0
2014;5;2;16;1;9; widening;8; COMPLETED;1;1;0;1;0;0
2015;5;2;18;3;9; widening;8; COMPLETED;4;4;0;4;0;0
2016;6;3;1;1;9; widening;8; TERMINATED;1;1;0;1;0;0
2017;6;3;7;3;9; widening;8; COMPLETED;1;1;0;1;0;0
2018;6;3;13;3;9; widening;8; COMPLETED;1;1;0;1;0;0
2019;7;1;7;2;9; widening;8; COMPLETED;1;1;0;1;0;0
2020;7;1;11;4;9; widening;8; COMPLETED;1;1;0;1;0;0
