;MappingMethod;FrameNumber_Start;FrameNumber_Finish;Block;Task;Trial;NumLayers;Target;Target_Relative;Result;Result_Numeric_Completed;Result_Numeric_Terminated;Result_Numeric_Failed;Proband
1283; direct;63585;63710;3;5;3;6;1;0.16666666666666666; COMPLETED;1;0;0;05
1284; direct;63738;63860;3;5;4;6;5;0.8333333333333334; TERMINATED;0;1;0;05
1285; direct;63970;64204;3;6;0;21;1;0.047619047619047616; TERMINATED;0;1;0;05
1286; direct;64241;64712;3;6;1;21;16;0.7619047619047619; COMPLETED;1;0;0;05
1287; direct;64755;65005;3;6;2;21;11;0.5238095238095238; COMPLETED;1;0;0;05
1288; direct;65036;65266;3;6;3;21;20;0.9523809523809523; TERMINATED;0;1;0;05
1289; direct;65318;65468;3;6;4;21;5;0.23809523809523808; COMPLETED;1;0;0;05
1290; direct;65584;65722;3;7;0;9;5;0.5555555555555556; COMPLETED;1;0;0;05
1291; direct;65756;65879;3;7;1;9;8;0.8888888888888888; TERMINATED;0;1;0;05
1292; direct;65940;66083;3;7;2;9;1;0.1111111111111111; COMPLETED;1;0;0;05
1293; direct;66127;66260;3;7;3;9;2;0.2222222222222222; COMPLETED;1;0;0;05
1294; direct;66295;66486;3;7;4;9;7;0.7777777777777778; TERMINATED;0;1;0;05
1295; direct;66655;66905;3;8;0;18;14;0.7777777777777778; COMPLETED;1;0;0;05
1296; direct;66992;67244;3;8;1;18;1;0.05555555555555555; TERMINATED;0;1;0;05
1297; direct;67280;67454;3;8;2;18;5;0.2777777777777778; COMPLETED;1;0;0;05
1298; direct;67488;67831;3;8;3;18;17;0.9444444444444444; COMPLETED;1;0;0;05
1299; direct;67874;68046;3;8;4;18;9;0.5; COMPLETED;1;0;0;05
1300; direct;68147;68346;3;9;0;12;1;0.08333333333333333; COMPLETED;1;0;0;05
1301; direct;68376;68639;3;9;1;12;9;0.75; COMPLETED;1;0;0;05
1302; direct;68682;68859;3;9;2;12;3;0.25; COMPLETED;1;0;0;05
1303; direct;68894;69115;3;9;3;12;6;0.5; COMPLETED;1;0;0;05
1304; direct;69143;69323;3;9;4;12;11;0.9166666666666666; COMPLETED;1;0;0;05
1305; direct;69434;69554;3;10;0;6;3;0.5; COMPLETED;1;0;0;05
1306; direct;69593;69734;3;10;1;6;4;0.6666666666666666; COMPLETED;1;0;0;05
1307; direct;69765;69863;3;10;2;6;5;0.8333333333333334; TERMINATED;0;1;0;05
1308; direct;69907;70040;3;10;3;6;1;0.16666666666666666; COMPLETED;1;0;0;05
1309; direct;70080;70305;3;10;4;6;2;0.3333333333333333; COMPLETED;1;0;0;05
1310; direct;70423;70669;3;11;0;21;16;0.7619047619047619; COMPLETED;1;0;0;05
1311; direct;70715;70927;3;11;1;21;1;0.047619047619047616; TERMINATED;0;1;0;05
1312; direct;70961;71241;3;11;2;21;11;0.5238095238095238; COMPLETED;1;0;0;05
1313; direct;71298;71456;3;11;3;21;20;0.9523809523809523; TERMINATED;0;1;0;05
1314; direct;71503;71707;3;11;4;21;5;0.23809523809523808; COMPLETED;1;0;0;05
1315; direct;71874;72088;3;12;0;18;17;0.9444444444444444; TERMINATED;0;1;0;05
1316; direct;72131;72293;3;12;1;18;9;0.5; COMPLETED;1;0;0;05
1317; direct;72322;72512;3;12;2;18;14;0.7777777777777778; COMPLETED;1;0;0;05
1318; direct;72563;72786;3;12;3;18;1;0.05555555555555555; TERMINATED;0;1;0;05
1319; direct;72833;73003;3;12;4;18;5;0.2777777777777778; COMPLETED;1;0;0;05
1320; direct;73100;73242;3;13;0;9;1;0.1111111111111111; COMPLETED;1;0;0;05
1321; direct;73272;73406;3;13;1;9;2;0.2222222222222222; COMPLETED;1;0;0;05
1322; direct;73440;73631;3;13;2;9;7;0.7777777777777778; COMPLETED;1;0;0;05
1323; direct;73660;73913;3;13;3;9;5;0.5555555555555556; COMPLETED;1;0;0;05
1324; direct;73954;74160;3;13;4;9;8;0.8888888888888888; COMPLETED;1;0;0;05
1325; direct;74254;74600;3;14;0;18;5;0.2777777777777778; COMPLETED;1;0;0;05
1326; direct;74629;74866;3;14;1;18;1;0.05555555555555555; TERMINATED;0;1;0;05
1327; direct;74899;75109;3;14;2;18;9;0.5; COMPLETED;1;0;0;05
1328; direct;75167;75476;3;14;3;18;17;0.9444444444444444; TERMINATED;0;1;0;05
1329; direct;75520;75721;3;14;4;18;14;0.7777777777777778; COMPLETED;1;0;0;05
1330; direct;75857;76019;3;15;0;12;11;0.9166666666666666; COMPLETED;1;0;0;05
1331; direct;76117;76307;3;15;1;12;1;0.08333333333333333; COMPLETED;1;0;0;05
1332; direct;76340;76463;3;15;2;12;3;0.25; COMPLETED;1;0;0;05
1333; direct;76494;76671;3;15;3;12;9;0.75; TERMINATED;0;1;0;05
1334; direct;76701;76840;3;15;4;12;6;0.5; COMPLETED;1;0;0;05
1335; direct;76947;77232;3;16;0;15;14;0.9333333333333333; COMPLETED;1;0;0;05
1336; direct;77270;77414;3;16;1;15;4;0.26666666666666666; TERMINATED;0;1;0;05
1337; direct;77441;77645;3;16;2;15;11;0.7333333333333333; COMPLETED;1;0;0;05
1338; direct;77716;77877;3;16;3;15;8;0.5333333333333333; COMPLETED;1;0;0;05
1339; direct;77927;78124;3;16;4;15;1;0.06666666666666667; TERMINATED;0;1;0;05
1340; direct;78250;78538;3;17;0;15;1;0.06666666666666667; TERMINATED;0;1;0;05
1341; direct;78576;78755;3;17;1;15;8;0.5333333333333333; COMPLETED;1;0;0;05
1342; direct;78811;78979;3;17;2;15;4;0.26666666666666666; TERMINATED;0;1;0;05
1343; direct;79011;79295;3;17;3;15;14;0.9333333333333333; TERMINATED;0;1;0;05
1344; direct;79371;79556;3;17;4;15;11;0.7333333333333333; COMPLETED;1;0;0;05
1345; direct;79667;79812;3;18;0;9;5;0.5555555555555556; COMPLETED;1;0;0;05
1346; direct;79868;79986;3;18;1;9;8;0.8888888888888888; TERMINATED;0;1;0;05
1347; direct;80027;80178;3;18;2;9;2;0.2222222222222222; COMPLETED;1;0;0;05
1348; direct;80212;80349;3;18;3;9;1;0.1111111111111111; COMPLETED;1;0;0;05
1349; direct;80380;80644;3;18;4;9;7;0.7777777777777778; COMPLETED;1;0;0;05
1350; densening;815;1162;1;1;0;15;8;0.5333333333333333; COMPLETED;1;0;0;06
1351; densening;1322;1479;1;1;1;15;1;0.06666666666666667; COMPLETED;1;0;0;06
1352; densening;1540;1829;1;1;2;15;11;0.7333333333333333; COMPLETED;1;0;0;06
1353; densening;2239;2639;1;1;3;15;14;0.9333333333333333; COMPLETED;1;0;0;06
1354; densening;3238;3444;1;1;4;15;4;0.26666666666666666; COMPLETED;1;0;0;06
1355; densening;3725;3935;1;2;0;9;5;0.5555555555555556; COMPLETED;1;0;0;06
1356; densening;4066;4965;1;2;1;9;8;0.8888888888888888; TERMINATED;0;1;0;06
1357; densening;5043;5228;1;2;2;9;2;0.2222222222222222; COMPLETED;1;0;0;06
1358; densening;5304;5580;1;2;3;9;7;0.7777777777777778; COMPLETED;1;0;0;06
1359; densening;5665;5808;1;2;4;9;1;0.1111111111111111; COMPLETED;1;0;0;06
1360; densening;6363;6614;1;3;0;21;11;0.5238095238095238; COMPLETED;1;0;0;06
1361; densening;6677;7060;1;3;1;21;16;0.7619047619047619; COMPLETED;1;0;0;06
1362; densening;7234;7472;1;3;2;21;5;0.23809523809523808; COMPLETED;1;0;0;06
1363; densening;7531;7819;1;3;3;21;1;0.047619047619047616; COMPLETED;1;0;0;06
1364; densening;7926;8284;1;3;4;21;20;0.9523809523809523; TERMINATED;0;1;0;06
1365; densening;8850;9266;1;4;0;12;3;0.25; COMPLETED;1;0;0;06
1366; densening;9315;9574;1;4;1;12;9;0.75; COMPLETED;1;0;0;06
1367; densening;9749;9952;1;4;2;12;1;0.08333333333333333; COMPLETED;1;0;0;06
1368; densening;10108;10395;1;4;3;12;11;0.9166666666666666; TERMINATED;0;1;0;06
1369; densening;10587;10849;1;4;4;12;6;0.5; COMPLETED;1;0;0;06
1370; densening;11070;11276;1;5;0;15;4;0.26666666666666666; COMPLETED;1;0;0;06
1371; densening;11343;11871;1;5;1;15;1;0.06666666666666667; COMPLETED;1;0;0;06
1372; densening;11937;12175;1;5;2;15;8;0.5333333333333333; COMPLETED;1;0;0;06
1373; densening;12236;12530;1;5;3;15;11;0.7333333333333333; COMPLETED;1;0;0;06
1374; densening;12723;13294;1;5;4;15;14;0.9333333333333333; COMPLETED;1;0;0;06
1375; densening;13665;13992;1;6;0;21;20;0.9523809523809523; COMPLETED;1;0;0;06
1376; densening;14055;14301;1;6;1;21;5;0.23809523809523808; TERMINATED;0;1;0;06
1377; densening;14460;14785;1;6;2;21;11;0.5238095238095238; COMPLETED;1;0;0;06
1378; densening;14842;15118;1;6;3;21;16;0.7619047619047619; TERMINATED;0;1;0;06
1379; densening;15221;15392;1;6;4;21;1;0.047619047619047616; COMPLETED;1;0;0;06
1380; densening;15650;15855;1;7;0;18;5;0.2777777777777778; COMPLETED;1;0;0;06
1381; densening;15941;16159;1;7;1;18;1;0.05555555555555555; TERMINATED;0;1;0;06
1382; densening;16369;16631;1;7;2;18;17;0.9444444444444444; TERMINATED;0;1;0;06
1383; densening;16817;16967;1;7;3;18;14;0.7777777777777778; TERMINATED;0;1;0;06
1384; densening;17207;17559;1;7;4;18;9;0.5; COMPLETED;1;0;0;06
1385; densening;17852;18011;1;8;0;15;4;0.26666666666666666; COMPLETED;1;0;0;06
1386; densening;18051;18279;1;8;1;15;8;0.5333333333333333; COMPLETED;1;0;0;06
1387; densening;18337;18683;1;8;2;15;11;0.7333333333333333; COMPLETED;1;0;0;06
1388; densening;19559;19736;1;8;3;15;1;0.06666666666666667; COMPLETED;1;0;0;06
1389; densening;19838;20151;1;8;4;15;14;0.9333333333333333; COMPLETED;1;0;0;06
1390; densening;20478;20650;1;9;0;6;5;0.8333333333333334; TERMINATED;0;1;0;06
1391; densening;20758;20936;1;9;1;6;2;0.3333333333333333; COMPLETED;1;0;0;06
1392; densening;20998;21410;1;9;2;6;4;0.6666666666666666; COMPLETED;1;0;0;06
1393; densening;21465;21629;1;9;3;6;3;0.5; COMPLETED;1;0;0;06
1394; densening;21928;22080;1;9;4;6;1;0.16666666666666666; COMPLETED;1;0;0;06
1395; densening;22244;22367;1;10;0;6;1;0.16666666666666666; COMPLETED;1;0;0;06
1396; densening;22424;22674;1;10;1;6;5;0.8333333333333334; COMPLETED;1;0;0;06
1397; densening;22733;22835;1;10;2;6;2;0.3333333333333333; TERMINATED;0;1;0;06
1398; densening;23004;23234;1;10;3;6;3;0.5; COMPLETED;1;0;0;06
1399; densening;23338;23532;1;10;4;6;4;0.6666666666666666; COMPLETED;1;0;0;06
1400; densening;23698;23917;1;11;0;6;5;0.8333333333333334; COMPLETED;1;0;0;06
1401; densening;23990;24154;1;11;1;6;1;0.16666666666666666; COMPLETED;1;0;0;06
1402; densening;24345;24544;1;11;2;6;4;0.6666666666666666; COMPLETED;1;0;0;06
1403; densening;25322;25488;1;11;3;6;2;0.3333333333333333; COMPLETED;1;0;0;06
1404; densening;25923;26199;1;11;4;6;3;0.5; COMPLETED;1;0;0;06
1405; densening;26318;26510;1;12;0;21;16;0.7619047619047619; TERMINATED;0;1;0;06
1406; densening;26569;26708;1;12;1;21;1;0.047619047619047616; TERMINATED;0;1;0;06
1407; densening;26769;26990;1;12;2;21;5;0.23809523809523808; COMPLETED;1;0;0;06
1408; densening;27066;27369;1;12;3;21;11;0.5238095238095238; COMPLETED;1;0;0;06
1409; densening;27437;27695;1;12;4;21;20;0.9523809523809523; TERMINATED;0;1;0;06
1410; densening;27911;28168;1;13;0;12;9;0.75; COMPLETED;1;0;0;06
1411; densening;28219;28380;1;13;1;12;1;0.08333333333333333; COMPLETED;1;0;0;06
1412; densening;28428;28686;1;13;2;12;6;0.5; COMPLETED;1;0;0;06
1413; densening;29410;29724;1;13;3;12;11;0.9166666666666666; TERMINATED;0;1;0;06
1414; densening;29798;29982;1;13;4;12;3;0.25; COMPLETED;1;0;0;06
1415; densening;30512;30656;1;14;0;9;1;0.1111111111111111; COMPLETED;1;0;0;06
1416; densening;30709;30965;1;14;1;9;7;0.7777777777777778; COMPLETED;1;0;0;06
1417; densening;31016;31171;1;14;2;9;2;0.2222222222222222; COMPLETED;1;0;0;06
1418; densening;31214;31384;1;14;3;9;5;0.5555555555555556; COMPLETED;1;0;0;06
1419; densening;31431;31660;1;14;4;9;8;0.8888888888888888; COMPLETED;1;0;0;06
1420; densening;31761;31869;1;15;0;9;1;0.1111111111111111; COMPLETED;1;0;0;06
1421; densening;31975;32227;1;15;1;9;8;0.8888888888888888; COMPLETED;1;0;0;06
1422; densening;32290;32461;1;15;2;9;7;0.7777777777777778; COMPLETED;1;0;0;06
1423; densening;32503;32672;1;15;3;9;2;0.2222222222222222; COMPLETED;1;0;0;06
1424; densening;32743;32946;1;15;4;9;5;0.5555555555555556; COMPLETED;1;0;0;06
1425; densening;33057;33259;1;16;0;18;9;0.5; COMPLETED;1;0;0;06
1426; densening;33459;33658;1;16;1;18;5;0.2777777777777778; TERMINATED;0;1;0;06
1427; densening;33814;33906;1;16;2;18;1;0.05555555555555555; TERMINATED;0;1;0;06
1428; densening;33985;34254;1;16;3;18;17;0.9444444444444444; TERMINATED;0;1;0;06
1429; densening;34338;34589;1;16;4;18;14;0.7777777777777778; COMPLETED;1;0;0;06
1430; densening;34689;34918;1;17;0;12;11;0.9166666666666666; COMPLETED;1;0;0;06
1431; densening;34977;35164;1;17;1;12;3;0.25; COMPLETED;1;0;0;06
1432; densening;35207;35393;1;17;2;12;6;0.5; COMPLETED;1;0;0;06
1433; densening;35443;35677;1;17;3;12;9;0.75; COMPLETED;1;0;0;06
1434; densening;35730;35839;1;17;4;12;1;0.08333333333333333; COMPLETED;1;0;0;06
1435; densening;36116;36313;1;18;0;18;9;0.5; COMPLETED;1;0;0;06
1436; densening;36355;36577;1;18;1;18;14;0.7777777777777778; COMPLETED;1;0;0;06
1437; densening;36624;36891;1;18;2;18;17;0.9444444444444444; COMPLETED;1;0;0;06
1438; densening;36937;37088;1;18;3;18;5;0.2777777777777778; TERMINATED;0;1;0;06
1439; densening;37150;37308;1;18;4;18;1;0.05555555555555555; COMPLETED;1;0;0;06
1440; direct;44770;45303;2;1;0;18;9;0.5; COMPLETED;1;0;0;06
1441; direct;45355;45543;2;1;1;18;5;0.2777777777777778; COMPLETED;1;0;0;06
1442; direct;45620;45936;2;1;2;18;14;0.7777777777777778; COMPLETED;1;0;0;06
1443; direct;45984;46343;2;1;3;18;1;0.05555555555555555; TERMINATED;0;1;0;06
1444; direct;46511;46794;2;1;4;18;17;0.9444444444444444; COMPLETED;1;0;0;06
1445; direct;47022;47255;2;2;0;12;11;0.9166666666666666; COMPLETED;1;0;0;06
1446; direct;47354;47600;2;2;1;12;3;0.25; COMPLETED;1;0;0;06
1447; direct;47652;47866;2;2;2;12;6;0.5; COMPLETED;1;0;0;06
1448; direct;47923;48101;2;2;3;12;9;0.75; TERMINATED;0;1;0;06
1449; direct;48244;48381;2;2;4;12;1;0.08333333333333333; COMPLETED;1;0;0;06
1450; direct;48560;48830;2;3;0;15;11;0.7333333333333333; COMPLETED;1;0;0;06
1451; direct;48896;49255;2;3;1;15;1;0.06666666666666667; COMPLETED;1;0;0;06
1452; direct;49822;50134;2;3;2;15;8;0.5333333333333333; COMPLETED;1;0;0;06
1453; direct;50178;50452;2;3;3;15;14;0.9333333333333333; COMPLETED;1;0;0;06
1454; direct;50505;50640;2;3;4;15;4;0.26666666666666666; TERMINATED;0;1;0;06
1455; direct;50796;51069;2;4;0;15;14;0.9333333333333333; COMPLETED;1;0;0;06
1456; direct;51129;51345;2;4;1;15;8;0.5333333333333333; COMPLETED;1;0;0;06
1457; direct;51405;51548;2;4;2;15;1;0.06666666666666667; TERMINATED;0;1;0;06
1458; direct;51613;51853;2;4;3;15;11;0.7333333333333333; COMPLETED;1;0;0;06
1459; direct;51908;52046;2;4;4;15;4;0.26666666666666666; TERMINATED;0;1;0;06
1460; direct;52337;52458;2;5;0;6;1;0.16666666666666666; COMPLETED;1;0;0;06
1461; direct;52498;52706;2;5;1;6;4;0.6666666666666666; COMPLETED;1;0;0;06
1462; direct;52761;52939;2;5;2;6;5;0.8333333333333334; COMPLETED;1;0;0;06
1463; direct;53002;53179;2;5;3;6;3;0.5; COMPLETED;1;0;0;06
1464; direct;53235;53374;2;5;4;6;2;0.3333333333333333; COMPLETED;1;0;0;06
1465; direct;53493;53669;2;6;0;9;8;0.8888888888888888; TERMINATED;0;1;0;06
1466; direct;53747;53850;2;6;1;9;1;0.1111111111111111; TERMINATED;0;1;0;06
1467; direct;53966;54107;2;6;2;9;2;0.2222222222222222; COMPLETED;1;0;0;06
1468; direct;54147;54383;2;6;3;9;5;0.5555555555555556; COMPLETED;1;0;0;06
1469; direct;54436;54653;2;6;4;9;7;0.7777777777777778; COMPLETED;1;0;0;06
1470; direct;54793;55000;2;7;0;18;9;0.5; TERMINATED;0;1;0;06
1471; direct;55070;55185;2;7;1;18;1;0.05555555555555555; TERMINATED;0;1;0;06
1472; direct;55240;55490;2;7;2;18;14;0.7777777777777778; TERMINATED;0;1;0;06
1473; direct;55553;55703;2;7;3;18;5;0.2777777777777778; TERMINATED;0;1;0;06
1474; direct;55767;56070;2;7;4;18;17;0.9444444444444444; COMPLETED;1;0;0;06
1475; direct;56254;56414;2;8;0;15;8;0.5333333333333333; COMPLETED;1;0;0;06
1476; direct;56455;56631;2;8;1;15;11;0.7333333333333333; COMPLETED;1;0;0;06
1477; direct;56687;56794;2;8;2;15;4;0.26666666666666666; TERMINATED;0;1;0;06
1478; direct;56880;57156;2;8;3;15;14;0.9333333333333333; COMPLETED;1;0;0;06
1479; direct;57205;57582;2;8;4;15;1;0.06666666666666667; TERMINATED;0;1;0;06
1480; direct;57720;57867;2;9;0;21;1;0.047619047619047616; COMPLETED;1;0;0;06
1481; direct;58038;58379;2;9;1;21;11;0.5238095238095238; COMPLETED;1;0;0;06
1482; direct;58434;58706;2;9;2;21;5;0.23809523809523808; COMPLETED;1;0;0;06
1483; direct;58745;59202;2;9;3;21;20;0.9523809523809523; COMPLETED;1;0;0;06
1484; direct;59264;59466;2;9;4;21;16;0.7619047619047619; COMPLETED;1;0;0;06
1485; direct;59717;59896;2;10;0;6;2;0.3333333333333333; COMPLETED;1;0;0;06
1486; direct;59946;60162;2;10;1;6;4;0.6666666666666666; COMPLETED;1;0;0;06
1487; direct;60365;60513;2;10;2;6;3;0.5; COMPLETED;1;0;0;06
1488; direct;60686;60824;2;10;3;6;1;0.16666666666666666; COMPLETED;1;0;0;06
1489; direct;61107;61307;2;10;4;6;5;0.8333333333333334; COMPLETED;1;0;0;06
1490; direct;61808;61974;2;11;0;12;1;0.08333333333333333; TERMINATED;0;1;0;06
1491; direct;62026;62282;2;11;1;12;11;0.9166666666666666; COMPLETED;1;0;0;06
1492; direct;62359;62556;2;11;2;12;3;0.25; COMPLETED;1;0;0;06
1493; direct;62597;62774;2;11;3;12;6;0.5; COMPLETED;1;0;0;06
1494; direct;62841;63054;2;11;4;12;9;0.75; COMPLETED;1;0;0;06
1495; direct;63252;63391;2;12;0;9;2;0.2222222222222222; COMPLETED;1;0;0;06
1496; direct;63436;63750;2;12;1;9;8;0.8888888888888888; TERMINATED;0;1;0;06
1497; direct;63828;64020;2;12;2;9;7;0.7777777777777778; COMPLETED;1;0;0;06
1498; direct;64114;64292;2;12;3;9;5;0.5555555555555556; COMPLETED;1;0;0;06
1499; direct;64346;64497;2;12;4;9;1;0.1111111111111111; COMPLETED;1;0;0;06
1500; direct;64661;64829;2;13;0;12;1;0.08333333333333333; COMPLETED;1;0;0;06
1501; direct;64891;65359;2;13;1;12;3;0.25; COMPLETED;1;0;0;06
1502; direct;65426;65629;2;13;2;12;9;0.75; TERMINATED;0;1;0;06
1503; direct;65750;65985;2;13;3;12;11;0.9166666666666666; COMPLETED;1;0;0;06
1504; direct;66052;66246;2;13;4;12;6;0.5; COMPLETED;1;0;0;06
1505; direct;66417;66607;2;14;0;18;17;0.9444444444444444; TERMINATED;0;1;0;06
1506; direct;66667;66830;2;14;1;18;5;0.2777777777777778; TERMINATED;0;1;0;06
1507; direct;66884;67106;2;14;2;18;9;0.5; COMPLETED;1;0;0;06
1508; direct;67174;67378;2;14;3;18;14;0.7777777777777778; TERMINATED;0;1;0;06
1509; direct;67791;67974;2;14;4;18;1;0.05555555555555555; COMPLETED;1;0;0;06
1510; direct;68422;68576;2;15;0;9;1;0.1111111111111111; COMPLETED;1;0;0;06
1511; direct;68627;68840;2;15;1;9;5;0.5555555555555556; COMPLETED;1;0;0;06
1512; direct;68939;69102;2;15;2;9;8;0.8888888888888888; TERMINATED;0;1;0;06
1513; direct;69163;69275;2;15;3;9;2;0.2222222222222222; TERMINATED;0;1;0;06
1514; direct;69342;69567;2;15;4;9;7;0.7777777777777778; COMPLETED;1;0;0;06
1515; direct;69719;69970;2;16;0;21;16;0.7619047619047619; COMPLETED;1;0;0;06
1516; direct;70018;70569;2;16;1;21;1;0.047619047619047616; COMPLETED;1;0;0;06
1517; direct;71172;71366;2;16;2;21;20;0.9523809523809523; TERMINATED;0;1;0;06
1518; direct;71417;71594;2;16;3;21;5;0.23809523809523808; COMPLETED;1;0;0;06
1519; direct;71790;72277;2;16;4;21;11;0.5238095238095238; COMPLETED;1;0;0;06
1520; direct;72782;72970;2;17;0;21;1;0.047619047619047616; COMPLETED;1;0;0;06
1521; direct;73029;73963;2;17;1;21;16;0.7619047619047619; TERMINATED;0;1;0;06
1522; direct;74047;74293;2;17;2;21;20;0.9523809523809523; COMPLETED;1;0;0;06
1523; direct;74606;74838;2;17;3;21;11;0.5238095238095238; COMPLETED;1;0;0;06
1524; direct;74903;75079;2;17;4;21;5;0.23809523809523808; TERMINATED;0;1;0;06
1525; direct;75239;75441;2;18;0;6;4;0.6666666666666666; COMPLETED;1;0;0;06
1526; direct;75493;75577;2;18;1;6;2;0.3333333333333333; TERMINATED;0;1;0;06
1527; direct;75637;75784;2;18;2;6;5;0.8333333333333334; TERMINATED;0;1;0;06
1528; direct;75852;75963;2;18;3;6;1;0.16666666666666666; COMPLETED;1;0;0;06
1529; direct;76011;76171;2;18;4;6;3;0.5; COMPLETED;1;0;0;06
1530; widening;76354;83712;3;1;0;9;5;0.5555555555555556; COMPLETED;1;0;0;06
1531; widening;83877;84050;3;1;1;9;8;0.8888888888888888; TERMINATED;0;1;0;06
1532; widening;84098;84258;3;1;2;9;1;0.1111111111111111; TERMINATED;0;1;0;06
1533; widening;84351;84506;3;1;3;9;7;0.7777777777777778; COMPLETED;1;0;0;06
1534; widening;84556;84750;3;1;4;9;2;0.2222222222222222; COMPLETED;1;0;0;06
1535; widening;84892;85067;3;2;0;12;3;0.25; COMPLETED;1;0;0;06
1536; widening;85107;85301;3;2;1;12;9;0.75; COMPLETED;1;0;0;06
1537; widening;85349;85523;3;2;2;12;6;0.5; COMPLETED;1;0;0;06
1538; widening;85568;85826;3;2;3;12;1;0.08333333333333333; TERMINATED;0;1;0;06
1539; widening;85919;86125;3;2;4;12;11;0.9166666666666666; COMPLETED;1;0;0;06
1540; widening;86267;86540;3;3;0;15;8;0.5333333333333333; COMPLETED;1;0;0;06
1541; widening;87471;87813;3;3;1;15;11;0.7333333333333333; COMPLETED;1;0;0;06
1542; widening;87863;88028;3;3;2;15;4;0.26666666666666666; TERMINATED;0;1;0;06
1543; widening;88091;88411;3;3;3;15;14;0.9333333333333333; COMPLETED;1;0;0;06
1544; widening;88465;88768;3;3;4;15;1;0.06666666666666667; FAILED;0;0;1;06
1545; widening;88956;89216;3;4;0;18;17;0.9444444444444444; COMPLETED;1;0;0;06
1546; widening;89273;89472;3;4;1;18;14;0.7777777777777778; TERMINATED;0;1;0;06
1547; widening;89531;89770;3;4;2;18;1;0.05555555555555555; TERMINATED;0;1;0;06
1548; widening;89833;89997;3;4;3;18;5;0.2777777777777778; COMPLETED;1;0;0;06
1549; widening;90043;90231;3;4;4;18;9;0.5; COMPLETED;1;0;0;06
1550; widening;90362;90509;3;5;0;6;1;0.16666666666666666; COMPLETED;1;0;0;06
1551; widening;90564;90699;3;5;1;6;2;0.3333333333333333; COMPLETED;1;0;0;06
1552; widening;90759;90997;3;5;2;6;4;0.6666666666666666; COMPLETED;1;0;0;06
1553; widening;91043;91193;3;5;3;6;3;0.5; COMPLETED;1;0;0;06
1554; widening;91255;91470;3;5;4;6;5;0.8333333333333334; COMPLETED;1;0;0;06
1555; widening;91561;91707;3;6;0;12;6;0.5; COMPLETED;1;0;0;06
1556; widening;91752;91928;3;6;1;12;9;0.75; COMPLETED;1;0;0;06
1557; widening;91996;92129;3;6;2;12;3;0.25; TERMINATED;0;1;0;06
1558; widening;92182;92444;3;6;3;12;1;0.08333333333333333; TERMINATED;0;1;0;06
1559; widening;92529;92809;3;6;4;12;11;0.9166666666666666; COMPLETED;1;0;0;06
1560; widening;93072;93422;3;7;0;9;1;0.1111111111111111; TERMINATED;0;1;0;06
1561; widening;93507;93684;3;7;1;9;2;0.2222222222222222; TERMINATED;0;1;0;06
1562; widening;93759;93953;3;7;2;9;5;0.5555555555555556; COMPLETED;1;0;0;06
1563; widening;94026;94238;3;7;3;9;8;0.8888888888888888; COMPLETED;1;0;0;06
1564; widening;94299;94777;3;7;4;9;7;0.7777777777777778; COMPLETED;1;0;0;06
1565; widening;95166;96114;3;8;0;21;1;0.047619047619047616; FAILED;0;0;1;06
1566; widening;96181;96410;3;8;1;21;16;0.7619047619047619; COMPLETED;1;0;0;06
1567; widening;96463;96628;3;8;2;21;11;0.5238095238095238; TERMINATED;0;1;0;06
1568; widening;96688;96900;3;8;3;21;20;0.9523809523809523; TERMINATED;0;1;0;06
1569; widening;97049;97295;3;8;4;21;5;0.23809523809523808; COMPLETED;1;0;0;06
1570; widening;97620;97791;3;9;0;6;5;0.8333333333333334; COMPLETED;1;0;0;06
1571; widening;97838;97987;3;9;1;6;3;0.5; COMPLETED;1;0;0;06
1572; widening;98051;98185;3;9;2;6;1;0.16666666666666666; TERMINATED;0;1;0;06
1573; widening;98242;98408;3;9;3;6;4;0.6666666666666666; COMPLETED;1;0;0;06
1574; widening;98457;98631;3;9;4;6;2;0.3333333333333333; COMPLETED;1;0;0;06
