;;;;;Duration;Duration;Duration;Duration;Duration;Target;Target;Target;Target;Target;Target_Relative;Target_Relative;Target_Relative;Target_Relative;Target_Relative;Duration_Sum
Trial;;;;;0;1;2;3;4;0;1;2;3;4;0;1;2;3;4;
Proband;Block;Task;MappingMethod;NumLayers;;;;;;;;;;;;;;;;
03;2;10; densening;6;9.699;6.998;4.525;4.351;3.217;5.0;1.0;2.0;4.0;3.0;0.8333333333333334;0.16666666666666666;0.3333333333333333;0.6666666666666666;0.5;28.79
03;2;11; densening;6;4.92;5.376;4.176;5.405;6.17;5.0;2.0;3.0;4.0;1.0;0.8333333333333334;0.3333333333333333;0.5;0.6666666666666666;0.16666666666666666;26.046999999999997
03;2;12; densening;12;11.221;6.848;6.839;8.489;4.719;11.0;6.0;1.0;3.0;9.0;0.9166666666666666;0.5;0.08333333333333333;0.25;0.75;38.11600000000001
03;2;13; densening;9;5.359;9.03;8.243;4.842;8.023;2.0;7.0;8.0;1.0;5.0;0.2222222222222222;0.7777777777777778;0.8888888888888888;0.1111111111111111;0.5555555555555556;35.497
03;2;14; densening;21;31.895;21.964;13.989;8.384;11.878;16.0;11.0;20.0;1.0;5.0;0.7619047619047619;0.5238095238095238;0.9523809523809523;0.047619047619047616;0.23809523809523808;88.11
03;2;15; densening;15;9.581;5.375;6.943;14.427;16.845;8.0;11.0;4.0;1.0;14.0;0.5333333333333333;0.7333333333333333;0.26666666666666666;0.06666666666666667;0.9333333333333333;53.171
03;2;16; densening;6;6.886;4.396;3.709;5.39;3.976;2.0;3.0;1.0;4.0;5.0;0.3333333333333333;0.5;0.16666666666666666;0.6666666666666666;0.8333333333333334;24.357
03;2;17; densening;18;10.38;6.735;11.506;6.84;26.876;17.0;14.0;1.0;5.0;9.0;0.9444444444444444;0.7777777777777778;0.05555555555555555;0.2777777777777778;0.5;62.337
03;2;18; densening;15;19.25;11.333;9.078;13.346;11.873;8.0;11.0;4.0;1.0;14.0;0.5333333333333333;0.7333333333333333;0.26666666666666666;0.06666666666666667;0.9333333333333333;64.88000000000001
03;3;1; widening;6;5.35;1.974;2.927;4.728;10.132;4.0;2.0;5.0;3.0;1.0;0.6666666666666666;0.3333333333333333;0.8333333333333334;0.5;0.16666666666666666;25.110999999999997
03;3;2; widening;18;4.097;5.999;6.702;40.661;14.382;5.0;14.0;17.0;1.0;9.0;0.2777777777777778;0.7777777777777778;0.9444444444444444;0.05555555555555555;0.5;71.84100000000001
03;3;3; widening;6;2.876;5.557;6.16;4.47;3.009;1.0;4.0;3.0;2.0;5.0;0.16666666666666666;0.6666666666666666;0.5;0.3333333333333333;0.8333333333333334;22.072
03;3;4; widening;9;7.105;6.254;2.707;4.624;4.432;5.0;7.0;2.0;8.0;1.0;0.5555555555555556;0.7777777777777778;0.2222222222222222;0.8888888888888888;0.1111111111111111;25.122
03;3;5; widening;15;12.956;18.389;8.424;4.723;6.35;14.0;1.0;8.0;11.0;4.0;0.9333333333333333;0.06666666666666667;0.5333333333333333;0.7333333333333333;0.26666666666666666;50.842
03;3;6; widening;9;4.847;6.829;10.74;7.198;5.594;1.0;2.0;5.0;8.0;7.0;0.1111111111111111;0.2222222222222222;0.5555555555555556;0.8888888888888888;0.7777777777777778;35.208
03;3;7; widening;12;7.83;4.159;9.792;5.499;5.394;9.0;11.0;3.0;6.0;1.0;0.75;0.9166666666666666;0.25;0.5;0.08333333333333333;32.674
03;3;8; widening;15;7.051;6.705;8.461;24.174;9.554;14.0;4.0;11.0;1.0;8.0;0.9333333333333333;0.26666666666666666;0.7333333333333333;0.06666666666666667;0.5333333333333333;55.945
03;3;9; widening;9;6.495;13.719;5.757;5.148;5.805;7.0;2.0;8.0;1.0;5.0;0.7777777777777778;0.2222222222222222;0.8888888888888888;0.1111111111111111;0.5555555555555556;36.92399999999999
03;3;10; widening;12;6.182;16.693;6.415;14.082;6.936;1.0;3.0;9.0;6.0;11.0;0.08333333333333333;0.25;0.75;0.5;0.9166666666666666;50.308
03;3;11; widening;21;6.783;9.585;16.393;11.622;18.359;16.0;11.0;20.0;5.0;1.0;0.7619047619047619;0.5238095238095238;0.9523809523809523;0.23809523809523808;0.047619047619047616;62.742000000000004
03;3;12; widening;21;8.139;8.7;7.159;13.024;12.233;16.0;20.0;11.0;5.0;1.0;0.7619047619047619;0.9523809523809523;0.5238095238095238;0.23809523809523808;0.047619047619047616;49.254999999999995
03;3;13; widening;12;5.407;11.043;5.505;5.622;10.616;6.0;11.0;9.0;1.0;3.0;0.5;0.9166666666666666;0.75;0.08333333333333333;0.25;38.193
03;3;14; widening;6;5.857;6.6;3.902;5.476;3.004;2.0;5.0;3.0;4.0;1.0;0.3333333333333333;0.8333333333333334;0.5;0.6666666666666666;0.16666666666666666;24.839000000000002
03;3;15; widening;18;4.913;9.588;6.496;6.419;7.582;5.0;14.0;9.0;1.0;17.0;0.2777777777777778;0.7777777777777778;0.5;0.05555555555555555;0.9444444444444444;34.998
03;3;16; widening;15;6.404;20.058;7.632;7.727;7.682;8.0;1.0;11.0;14.0;4.0;0.5333333333333333;0.06666666666666667;0.7333333333333333;0.9333333333333333;0.26666666666666666;49.503
03;3;17; widening;18;6.167;6.031;7.376;7.795;7.147;14.0;1.0;5.0;9.0;17.0;0.7777777777777778;0.05555555555555555;0.2777777777777778;0.5;0.9444444444444444;34.516
03;3;18; widening;21;22.402;12.802;7.618;8.033;6.951;1.0;16.0;20.0;5.0;11.0;0.047619047619047616;0.7619047619047619;0.9523809523809523;0.23809523809523808;0.5238095238095238;57.806000000000004
04;1;1; densening;15;13.717;8.179;15.221;46.748;23.336;1.0;4.0;8.0;11.0;14.0;0.06666666666666667;0.26666666666666666;0.5333333333333333;0.7333333333333333;0.9333333333333333;107.20100000000001
04;1;2; densening;18;25.701;7.507;38.745;22.948;34.145;9.0;1.0;14.0;5.0;17.0;0.5;0.05555555555555555;0.7777777777777778;0.2777777777777778;0.9444444444444444;129.04600000000002
04;1;3; densening;12;6.351;4.508;16.934;9.875;9.68;3.0;6.0;9.0;1.0;11.0;0.25;0.5;0.75;0.08333333333333333;0.9166666666666666;47.348
04;1;4; densening;21;16.241;32.832;18.46;27.586;7.391;16.0;5.0;11.0;20.0;1.0;0.7619047619047619;0.23809523809523808;0.5238095238095238;0.9523809523809523;0.047619047619047616;102.51
04;1;5; densening;15;9.278;4.173;11.167;20.669;11.552;1.0;8.0;14.0;4.0;11.0;0.06666666666666667;0.5333333333333333;0.9333333333333333;0.26666666666666666;0.7333333333333333;56.839000000000006
04;1;6; densening;12;6.225;7.407;4.264;12.034;16.139;1.0;3.0;9.0;11.0;6.0;0.08333333333333333;0.25;0.75;0.9166666666666666;0.5;46.069
04;1;7; densening;12;12.24;9.903;3.845;8.265;3.638;3.0;6.0;11.0;1.0;9.0;0.25;0.5;0.9166666666666666;0.08333333333333333;0.75;37.891
04;1;8; densening;21;16.384;12.539;17.719;12.067;7.931;5.0;16.0;11.0;20.0;1.0;0.23809523809523808;0.7619047619047619;0.5238095238095238;0.9523809523809523;0.047619047619047616;66.64
04;1;9; densening;21;21.805;21.768;7.529;15.735;20.941;5.0;16.0;1.0;20.0;11.0;0.23809523809523808;0.7619047619047619;0.047619047619047616;0.9523809523809523;0.5238095238095238;87.778
04;1;10; densening;9;19.506;10.38;4.952;3.536;9.191;8.0;5.0;1.0;2.0;7.0;0.8888888888888888;0.5555555555555556;0.1111111111111111;0.2222222222222222;0.7777777777777778;47.565000000000005
04;1;11; densening;6;7.995;5.962;5.397;5.071;4.177;3.0;4.0;1.0;5.0;2.0;0.5;0.6666666666666666;0.16666666666666666;0.8333333333333334;0.3333333333333333;28.601999999999997
04;1;12; densening;9;8.106;8.589;8.162;4.698;3.428;7.0;5.0;2.0;1.0;8.0;0.7777777777777778;0.5555555555555556;0.2222222222222222;0.1111111111111111;0.8888888888888888;32.983
04;1;13; densening;18;9.161;8.846;28.589;7.264;18.21;17.0;14.0;9.0;1.0;5.0;0.9444444444444444;0.7777777777777778;0.5;0.05555555555555555;0.2777777777777778;72.07
04;1;14; densening;15;7.594;11.584;41.334;10.376;16.213;1.0;11.0;4.0;8.0;14.0;0.06666666666666667;0.7333333333333333;0.26666666666666666;0.5333333333333333;0.9333333333333333;87.101
04;1;15; densening;18;35.128;11.068;42.256;6.567;8.106;5.0;17.0;9.0;14.0;1.0;0.2777777777777778;0.9444444444444444;0.5;0.7777777777777778;0.05555555555555555;103.125
04;1;16; densening;6;7.074;5.167;7.83;3.765;4.049;3.0;4.0;1.0;2.0;5.0;0.5;0.6666666666666666;0.16666666666666666;0.3333333333333333;0.8333333333333334;27.884999999999998
04;1;17; densening;6;7.943;5.377;4.651;8.655;5.35;4.0;2.0;1.0;5.0;3.0;0.6666666666666666;0.3333333333333333;0.16666666666666666;0.8333333333333334;0.5;31.976
04;1;18; densening;9;10.422;9.209;12.4;9.08;7.412;2.0;8.0;7.0;5.0;1.0;0.2222222222222222;0.8888888888888888;0.7777777777777778;0.5555555555555556;0.1111111111111111;48.522999999999996
04;2;1; direct;18;10.118;11.567;15.804;14.987;24.436;14.0;17.0;5.0;1.0;9.0;0.7777777777777778;0.9444444444444444;0.2777777777777778;0.05555555555555555;0.5;76.912
04;2;2; direct;6;5.754;3.156;3.458;6.621;6.053;3.0;1.0;4.0;5.0;2.0;0.5;0.16666666666666666;0.6666666666666666;0.8333333333333334;0.3333333333333333;25.042
04;2;3; direct;21;10.023;13.7;24.95;15.271;15.941;16.0;11.0;1.0;5.0;20.0;0.7619047619047619;0.5238095238095238;0.047619047619047616;0.23809523809523808;0.9523809523809523;79.885
04;2;4; direct;21;11.048;23.357;13.252;17.171;26.004;16.0;1.0;20.0;5.0;11.0;0.7619047619047619;0.047619047619047616;0.9523809523809523;0.23809523809523808;0.5238095238095238;90.83200000000001
04;2;5; direct;9;8.051;7.108;10.966;8.082;5.402;8.0;7.0;5.0;1.0;2.0;0.8888888888888888;0.7777777777777778;0.5555555555555556;0.1111111111111111;0.2222222222222222;39.609
04;2;6; direct;9;7.409;4.279;7.894;7.117;5.068;5.0;8.0;7.0;1.0;2.0;0.5555555555555556;0.8888888888888888;0.7777777777777778;0.1111111111111111;0.2222222222222222;31.767000000000003
04;2;7; direct;9;9.381;6.473;9.754;5.292;3.529;7.0;8.0;1.0;5.0;2.0;0.7777777777777778;0.8888888888888888;0.1111111111111111;0.5555555555555556;0.2222222222222222;34.429
04;2;8; direct;12;8.368;8.762;9.457;9.195;7.814;9.0;11.0;1.0;3.0;6.0;0.75;0.9166666666666666;0.08333333333333333;0.25;0.5;43.596000000000004
04;2;9; direct;15;16.675;6.872;8.218;18.657;15.161;1.0;11.0;14.0;4.0;8.0;0.06666666666666667;0.7333333333333333;0.9333333333333333;0.26666666666666666;0.5333333333333333;65.583
04;2;10; direct;6;6.415;3.861;5.833;10.363;4.723;4.0;2.0;3.0;1.0;5.0;0.6666666666666666;0.3333333333333333;0.5;0.16666666666666666;0.8333333333333334;31.195
04;2;11; direct;15;7.646;11.317;13.771;18.107;13.256;1.0;14.0;11.0;8.0;4.0;0.06666666666666667;0.9333333333333333;0.7333333333333333;0.5333333333333333;0.26666666666666666;64.09700000000001
04;2;12; direct;12;9.638;6.449;16.97;10.535;9.031;11.0;3.0;6.0;9.0;1.0;0.9166666666666666;0.25;0.5;0.75;0.08333333333333333;52.623
04;2;13; direct;18;28.619;25.378;8.993;8.813;43.531;14.0;9.0;17.0;5.0;1.0;0.7777777777777778;0.5;0.9444444444444444;0.2777777777777778;0.05555555555555555;115.334
04;2;14; direct;21;34.513;21.195;24.059;21.294;8.443;1.0;11.0;5.0;16.0;20.0;0.047619047619047616;0.5238095238095238;0.23809523809523808;0.7619047619047619;0.9523809523809523;109.50399999999999
04;2;15; direct;15;8.316;14.839;9.476;4.939;15.585;14.0;4.0;11.0;8.0;1.0;0.9333333333333333;0.26666666666666666;0.7333333333333333;0.5333333333333333;0.06666666666666667;53.155
04;2;16; direct;6;4.91;7.697;3.275;7.632;9.693;4.0;1.0;3.0;5.0;2.0;0.6666666666666666;0.16666666666666666;0.5;0.8333333333333334;0.3333333333333333;33.207
04;2;17; direct;12;8.818;6.822;5.345;21.88;8.357;1.0;9.0;3.0;6.0;11.0;0.08333333333333333;0.75;0.25;0.5;0.9166666666666666;51.221999999999994
04;2;18; direct;18;19.565;12.272;45.33;25.457;7.935;1.0;17.0;5.0;9.0;14.0;0.05555555555555555;0.9444444444444444;0.2777777777777778;0.5;0.7777777777777778;110.559
04;3;1; widening;18;9.653;6.077;15.352;12.386;24.295;17.0;1.0;5.0;14.0;9.0;0.9444444444444444;0.05555555555555555;0.2777777777777778;0.7777777777777778;0.5;67.763
04;3;2; widening;9;5.497;8.373;28.11;7.333;6.186;5.0;2.0;1.0;8.0;7.0;0.5555555555555556;0.2222222222222222;0.1111111111111111;0.8888888888888888;0.7777777777777778;55.498999999999995
04;3;3; widening;12;13.67;9.208;10.34;8.268;26.267;6.0;11.0;3.0;9.0;1.0;0.5;0.9166666666666666;0.25;0.75;0.08333333333333333;67.753
04;3;4; widening;21;6.708;14.658;20.053;29.824;10.86;1.0;20.0;5.0;11.0;16.0;0.047619047619047616;0.9523809523809523;0.23809523809523808;0.5238095238095238;0.7619047619047619;82.103
04;3;5; widening;9;5.051;6.024;4.904;4.687;29.096;5.0;7.0;8.0;1.0;2.0;0.5555555555555556;0.7777777777777778;0.8888888888888888;0.1111111111111111;0.2222222222222222;49.762
04;3;6; widening;21;10.751;21.749;69.053;18.552;11.423;20.0;5.0;1.0;16.0;11.0;0.9523809523809523;0.23809523809523808;0.047619047619047616;0.7619047619047619;0.5238095238095238;131.528
04;3;7; widening;6;6.337;10.494;3.353;4.533;6.773;5.0;1.0;3.0;4.0;2.0;0.8333333333333334;0.16666666666666666;0.5;0.6666666666666666;0.3333333333333333;31.490000000000002
04;3;8; widening;15;10.427;13.75;16.173;9.897;5.878;8.0;4.0;14.0;11.0;1.0;0.5333333333333333;0.26666666666666666;0.9333333333333333;0.7333333333333333;0.06666666666666667;56.12499999999999
04;3;9; widening;18;12.245;7.143;14.333;23.114;22.536;14.0;17.0;1.0;9.0;5.0;0.7777777777777778;0.9444444444444444;0.05555555555555555;0.5;0.2777777777777778;79.371
04;3;10; widening;6;7.925;5.667;3.069;8.937;3.428;2.0;3.0;5.0;1.0;4.0;0.3333333333333333;0.5;0.8333333333333334;0.16666666666666666;0.6666666666666666;29.026
04;3;11; widening;15;33.876;12.742;12.059;8.758;23.516;1.0;8.0;11.0;14.0;4.0;0.06666666666666667;0.5333333333333333;0.7333333333333333;0.9333333333333333;0.26666666666666666;90.951
04;3;12; widening;15;5.644;14.884;39.018;13.337;10.822;14.0;4.0;1.0;8.0;11.0;0.9333333333333333;0.26666666666666666;0.06666666666666667;0.5333333333333333;0.7333333333333333;83.705
04;3;13; widening;9;8.788;9.201;8.226;18.263;7.898;5.0;8.0;7.0;1.0;2.0;0.5555555555555556;0.8888888888888888;0.7777777777777778;0.1111111111111111;0.2222222222222222;52.376000000000005
04;3;14; widening;21;13.514;21.167;10.315;16.892;14.274;1.0;11.0;5.0;16.0;20.0;0.047619047619047616;0.5238095238095238;0.23809523809523808;0.7619047619047619;0.9523809523809523;76.16199999999999
04;3;15; widening;18;5.984;16.884;7.55;10.789;8.707;1.0;5.0;17.0;14.0;9.0;0.05555555555555555;0.2777777777777778;0.9444444444444444;0.7777777777777778;0.5;49.914
04;3;16; widening;12;7.313;6.875;23.617;4.107;13.399;11.0;1.0;6.0;3.0;9.0;0.9166666666666666;0.08333333333333333;0.5;0.25;0.75;55.311
04;3;17; widening;6;10.267;5.041;12.335;3.344;6.069;2.0;5.0;1.0;3.0;4.0;0.3333333333333333;0.8333333333333334;0.16666666666666666;0.5;0.6666666666666666;37.056000000000004
04;3;18; widening;12;8.513;7.769;8.143;13.627;10.611;9.0;11.0;3.0;1.0;6.0;0.75;0.9166666666666666;0.25;0.08333333333333333;0.5;48.663
05;1;1; densening;15;8.144;5.645;8.43;12.16;16.308;1.0;4.0;8.0;14.0;11.0;0.06666666666666667;0.26666666666666666;0.5333333333333333;0.9333333333333333;0.7333333333333333;50.687000000000005
05;1;2; densening;21;6.16;5.419;13.425;6.457;8.224;5.0;1.0;11.0;20.0;16.0;0.23809523809523808;0.047619047619047616;0.5238095238095238;0.9523809523809523;0.7619047619047619;39.685
05;1;3; densening;21;9.788;9.788;9.827;7.891;6.452;5.0;16.0;11.0;20.0;1.0;0.23809523809523808;0.7619047619047619;0.5238095238095238;0.9523809523809523;0.047619047619047616;43.745999999999995
05;1;4; densening;15;5.897;5.518;5.184;6.899;9.535;8.0;11.0;1.0;4.0;14.0;0.5333333333333333;0.7333333333333333;0.06666666666666667;0.26666666666666666;0.9333333333333333;33.033
05;1;5; densening;12;7.662;4.87;9.204;7.936;6.584;11.0;1.0;9.0;6.0;3.0;0.9166666666666666;0.08333333333333333;0.75;0.5;0.25;36.256
05;1;6; densening;6;4.402;9.037;5.903;6.469;4.088;5.0;2.0;4.0;1.0;3.0;0.8333333333333334;0.3333333333333333;0.6666666666666666;0.16666666666666666;0.5;29.899
05;1;7; densening;9;6.206;7.215;8.685;4.932;7.558;7.0;5.0;2.0;1.0;8.0;0.7777777777777778;0.5555555555555556;0.2222222222222222;0.1111111111111111;0.8888888888888888;34.596000000000004
05;1;8; densening;9;7.128;6.687;6.018;6.294;4.725;5.0;1.0;7.0;2.0;8.0;0.5555555555555556;0.1111111111111111;0.7777777777777778;0.2222222222222222;0.8888888888888888;30.852000000000004
05;1;9; densening;18;6.27;9.384;7.627;8.235;10.972;17.0;9.0;5.0;1.0;14.0;0.9444444444444444;0.5;0.2777777777777778;0.05555555555555555;0.7777777777777778;42.488
05;1;10; densening;12;7.096;6.424;9.042;7.767;6.741;11.0;6.0;3.0;1.0;9.0;0.9166666666666666;0.5;0.25;0.08333333333333333;0.75;37.06999999999999
05;1;11; densening;6;5.38;12.417;4.701;5.078;7.618;4.0;2.0;5.0;3.0;1.0;0.6666666666666666;0.3333333333333333;0.8333333333333334;0.5;0.16666666666666666;35.194
05;1;12; densening;6;5.272;6.31;5.096;5.14;5.496;3.0;5.0;1.0;2.0;4.0;0.5;0.8333333333333334;0.16666666666666666;0.3333333333333333;0.6666666666666666;27.314
05;1;13; densening;15;11.299;7.08;8.439;5.808;14.194;11.0;4.0;14.0;1.0;8.0;0.7333333333333333;0.26666666666666666;0.9333333333333333;0.06666666666666667;0.5333333333333333;46.82
05;1;14; densening;12;12.283;10.034;9.482;6.909;8.902;11.0;1.0;9.0;6.0;3.0;0.9166666666666666;0.08333333333333333;0.75;0.5;0.25;47.61
05;1;15; densening;9;5.163;8.134;6.128;2.484;5.717;2.0;8.0;7.0;5.0;1.0;0.2222222222222222;0.8888888888888888;0.7777777777777778;0.5555555555555556;0.1111111111111111;27.625999999999998
05;1;16; densening;18;10.054;8.925;8.354;6.972;7.385;17.0;14.0;9.0;5.0;1.0;0.9444444444444444;0.7777777777777778;0.5;0.2777777777777778;0.05555555555555555;41.69
05;1;17; densening;18;9.342;9.26;13.718;12.334;5.346;14.0;17.0;1.0;5.0;9.0;0.7777777777777778;0.9444444444444444;0.05555555555555555;0.2777777777777778;0.5;50.0
05;1;18; densening;21;6.583;8.942;10.981;7.319;15.253;11.0;16.0;1.0;5.0;20.0;0.5238095238095238;0.7619047619047619;0.047619047619047616;0.23809523809523808;0.9523809523809523;49.078
05;2;1; widening;15;6.404;11.469;4.405;10.113;6.677;14.0;8.0;1.0;4.0;11.0;0.9333333333333333;0.5333333333333333;0.06666666666666667;0.26666666666666666;0.7333333333333333;39.068
05;2;2; widening;9;5.696;7.163;5.568;4.508;4.197;7.0;2.0;5.0;8.0;1.0;0.7777777777777778;0.2222222222222222;0.5555555555555556;0.8888888888888888;0.1111111111111111;27.131999999999998
05;2;3; widening;21;9.977;7.272;9.189;5.684;6.321;11.0;20.0;5.0;1.0;16.0;0.5238095238095238;0.9523809523809523;0.23809523809523808;0.047619047619047616;0.7619047619047619;38.443
05;2;4; widening;15;6.84;6.71;7.693;6.21;7.321;8.0;4.0;14.0;1.0;11.0;0.5333333333333333;0.26666666666666666;0.9333333333333333;0.06666666666666667;0.7333333333333333;34.774
05;2;5; widening;6;4.582;5.884;6.509;4.994;6.984;5.0;2.0;3.0;4.0;1.0;0.8333333333333334;0.3333333333333333;0.5;0.6666666666666666;0.16666666666666666;28.953000000000003
05;2;6; widening;6;4.023;4.801;5.151;3.773;9.615;4.0;5.0;3.0;2.0;1.0;0.6666666666666666;0.8333333333333334;0.5;0.3333333333333333;0.16666666666666666;27.363
05;2;7; widening;12;7.886;5.362;10.565;3.738;7.233;3.0;1.0;6.0;11.0;9.0;0.25;0.08333333333333333;0.5;0.9166666666666666;0.75;34.784
05;2;8; widening;18;7.191;9.284;9.503;7.4;9.763;17.0;9.0;5.0;14.0;1.0;0.9444444444444444;0.5;0.2777777777777778;0.7777777777777778;0.05555555555555555;43.141
05;2;9; widening;15;7.905;8.224;12.113;10.285;6.574;8.0;11.0;1.0;14.0;4.0;0.5333333333333333;0.7333333333333333;0.06666666666666667;0.9333333333333333;0.26666666666666666;45.101
05;2;10; widening;21;11.92;4.327;9.863;7.938;7.806;20.0;1.0;11.0;16.0;5.0;0.9523809523809523;0.047619047619047616;0.5238095238095238;0.7619047619047619;0.23809523809523808;41.854
05;2;11; widening;12;9.213;5.082;6.763;8.36;9.428;6.0;9.0;1.0;3.0;11.0;0.5;0.75;0.08333333333333333;0.25;0.9166666666666666;38.846000000000004
05;2;12; widening;18;6.623;11.022;9.222;8.946;10.043;5.0;1.0;14.0;9.0;17.0;0.2777777777777778;0.05555555555555555;0.7777777777777778;0.5;0.9444444444444444;45.855999999999995
05;2;13; widening;6;4.998;5.376;3.143;5.371;5.812;3.0;5.0;2.0;4.0;1.0;0.5;0.8333333333333334;0.3333333333333333;0.6666666666666666;0.16666666666666666;24.7
05;2;14; widening;21;8.097;11.374;7.317;10.474;11.253;1.0;11.0;5.0;16.0;20.0;0.047619047619047616;0.5238095238095238;0.23809523809523808;0.7619047619047619;0.9523809523809523;48.515
05;2;15; widening;18;7.543;5.795;8.941;8.319;10.862;17.0;1.0;9.0;5.0;14.0;0.9444444444444444;0.05555555555555555;0.5;0.2777777777777778;0.7777777777777778;41.46000000000001
05;2;16; widening;9;3.7;5.991;6.008;7.916;3.935;2.0;8.0;5.0;7.0;1.0;0.2222222222222222;0.8888888888888888;0.5555555555555556;0.7777777777777778;0.1111111111111111;27.549999999999997
05;2;17; widening;12;5.35;7.153;5.868;9.667;6.768;6.0;3.0;1.0;11.0;9.0;0.5;0.25;0.08333333333333333;0.9166666666666666;0.75;34.806000000000004
05;2;18; widening;9;7.654;5.236;3.842;8.625;6.828;2.0;7.0;1.0;8.0;5.0;0.2222222222222222;0.7777777777777778;0.1111111111111111;0.8888888888888888;0.5555555555555556;32.185
05;3;1; direct;12;8.626;9.272;5.59;7.488;7.007;6.0;9.0;3.0;11.0;1.0;0.5;0.75;0.25;0.9166666666666666;0.08333333333333333;37.983
05;3;2; direct;21;10.193;5.69;9.094;8.304;7.38;20.0;5.0;16.0;1.0;11.0;0.9523809523809523;0.23809523809523808;0.7619047619047619;0.047619047619047616;0.5238095238095238;40.661
05;3;3; direct;6;3.886;5.025;3.655;4.906;5.008;1.0;3.0;5.0;4.0;2.0;0.16666666666666666;0.5;0.8333333333333334;0.6666666666666666;0.3333333333333333;22.48
05;3;4; direct;15;11.034;6.631;6.758;6.876;7.599;14.0;11.0;4.0;8.0;1.0;0.9333333333333333;0.7333333333333333;0.26666666666666666;0.5333333333333333;0.06666666666666667;38.897999999999996
05;3;5; direct;6;4.986;6.178;5.075;4.764;4.487;4.0;2.0;3.0;1.0;5.0;0.6666666666666666;0.3333333333333333;0.5;0.16666666666666666;0.8333333333333334;25.490000000000002
05;3;6; direct;21;8.896;17.441;9.491;8.485;5.697;1.0;16.0;11.0;20.0;5.0;0.047619047619047616;0.7619047619047619;0.5238095238095238;0.9523809523809523;0.23809523809523808;50.010000000000005
05;3;7; direct;9;5.193;4.683;5.388;5.004;7.325;5.0;8.0;1.0;2.0;7.0;0.5555555555555556;0.8888888888888888;0.1111111111111111;0.2222222222222222;0.7777777777777778;27.593
05;3;8; direct;18;9.2;9.42;6.567;13.095;6.424;14.0;1.0;5.0;17.0;9.0;0.7777777777777778;0.05555555555555555;0.2777777777777778;0.9444444444444444;0.5;44.705999999999996
05;3;9; direct;12;7.548;9.857;6.882;8.348;6.908;1.0;9.0;3.0;6.0;11.0;0.08333333333333333;0.75;0.25;0.5;0.9166666666666666;39.543
05;3;10; direct;6;4.274;5.248;3.676;5.157;8.408;3.0;4.0;5.0;1.0;2.0;0.5;0.6666666666666666;0.8333333333333334;0.16666666666666666;0.3333333333333333;26.762999999999998
05;3;11; direct;21;9.215;7.87;10.723;5.882;8.028;16.0;1.0;11.0;20.0;5.0;0.7619047619047619;0.047619047619047616;0.5238095238095238;0.9523809523809523;0.23809523809523808;41.717999999999996
05;3;12; direct;18;8.17;6.183;7.324;8.603;6.643;17.0;9.0;14.0;1.0;5.0;0.9444444444444444;0.5;0.7777777777777778;0.05555555555555555;0.2777777777777778;36.923
05;3;13; direct;9;5.443;5.174;7.208;9.558;7.97;1.0;2.0;7.0;5.0;8.0;0.1111111111111111;0.2222222222222222;0.7777777777777778;0.5555555555555556;0.8888888888888888;35.353
05;3;14; direct;18;13.296;9.03;7.687;11.677;7.53;5.0;1.0;9.0;17.0;14.0;0.2777777777777778;0.05555555555555555;0.5;0.9444444444444444;0.7777777777777778;49.22
05;3;15; direct;12;5.879;7.148;4.538;6.607;5.26;11.0;1.0;3.0;9.0;6.0;0.9166666666666666;0.08333333333333333;0.25;0.75;0.5;29.431999999999995
05;3;16; direct;15;10.674;5.249;7.89;5.948;7.372;14.0;4.0;11.0;8.0;1.0;0.9333333333333333;0.26666666666666666;0.7333333333333333;0.5333333333333333;0.06666666666666667;37.132999999999996
