;Proband;Block;Task;Trial;MappingMethod;NumLayers;Target;Target_Relative;Result;Result_Numeric
402;1;2;9;2; widening;21;1;0.047619047619047616; TERMINATED;0
403;1;2;9;3; widening;21;11;0.5238095238095238; COMPLETED;1
404;1;2;9;4; widening;21;20;0.9523809523809523; TERMINATED;0
405;1;2;10;0; widening;9;7;0.7777777777777778; COMPLETED;1
406;1;2;10;1; widening;9;8;0.8888888888888888; TERMINATED;0
407;1;2;10;2; widening;9;5;0.5555555555555556; COMPLETED;1
408;1;2;10;3; widening;9;1;0.1111111111111111; COMPLETED;1
409;1;2;10;4; widening;9;2;0.2222222222222222; COMPLETED;1
410;1;2;11;0; widening;9;7;0.7777777777777778; COMPLETED;1
411;1;2;11;1; widening;9;2;0.2222222222222222; COMPLETED;1
412;1;2;11;2; widening;9;5;0.5555555555555556; COMPLETED;1
413;1;2;11;3; widening;9;8;0.8888888888888888; TERMINATED;0
414;1;2;11;4; widening;9;1;0.1111111111111111; COMPLETED;1
415;1;2;12;0; widening;12;6;0.5; COMPLETED;1
416;1;2;12;1; widening;12;9;0.75; COMPLETED;1
417;1;2;12;2; widening;12;1;0.08333333333333333; TERMINATED;0
418;1;2;12;3; widening;12;11;0.9166666666666666; TERMINATED;0
419;1;2;12;4; widening;12;3;0.25; COMPLETED;1
420;1;2;13;0; widening;9;1;0.1111111111111111; COMPLETED;1
421;1;2;13;1; widening;9;5;0.5555555555555556; COMPLETED;1
422;1;2;13;2; widening;9;2;0.2222222222222222; COMPLETED;1
423;1;2;13;3; widening;9;7;0.7777777777777778; COMPLETED;1
424;1;2;13;4; widening;9;8;0.8888888888888888; COMPLETED;1
425;1;2;14;0; widening;21;1;0.047619047619047616; TERMINATED;0
426;1;2;14;1; widening;21;20;0.9523809523809523; COMPLETED;1
427;1;2;14;2; widening;21;11;0.5238095238095238; COMPLETED;1
428;1;2;14;3; widening;21;16;0.7619047619047619; COMPLETED;1
429;1;2;14;4; widening;21;5;0.23809523809523808; COMPLETED;1
430;1;2;15;0; widening;18;5;0.2777777777777778; COMPLETED;1
431;1;2;15;1; widening;18;17;0.9444444444444444; COMPLETED;1
432;1;2;15;2; widening;18;9;0.5; COMPLETED;1
433;1;2;15;3; widening;18;1;0.05555555555555555; FAILED;0
434;1;2;15;4; widening;18;14;0.7777777777777778; COMPLETED;1
435;1;2;16;0; widening;15;14;0.9333333333333333; COMPLETED;1
436;1;2;16;1; widening;15;8;0.5333333333333333; COMPLETED;1
437;1;2;16;2; widening;15;1;0.06666666666666667; TERMINATED;0
438;1;2;16;3; widening;15;11;0.7333333333333333; TERMINATED;0
439;1;2;16;4; widening;15;4;0.26666666666666666; TERMINATED;0
440;1;2;17;0; widening;15;4;0.26666666666666666; COMPLETED;1
441;1;2;17;1; widening;15;1;0.06666666666666667; TERMINATED;0
442;1;2;17;2; widening;15;8;0.5333333333333333; COMPLETED;1
443;1;2;17;3; widening;15;11;0.7333333333333333; TERMINATED;0
444;1;2;17;4; widening;15;14;0.9333333333333333; TERMINATED;0
445;1;2;18;0; widening;6;4;0.6666666666666666; COMPLETED;1
446;1;2;18;1; widening;6;1;0.16666666666666666; COMPLETED;1
447;1;2;18;2; widening;6;5;0.8333333333333334; TERMINATED;0
448;1;2;18;3; widening;6;2;0.3333333333333333; COMPLETED;1
449;1;2;18;4; widening;6;3;0.5; COMPLETED;1
450;1;3;1;0; densening;9;8;0.8888888888888888; COMPLETED;1
451;1;3;1;1; densening;9;7;0.7777777777777778; COMPLETED;1
452;1;3;1;2; densening;9;1;0.1111111111111111; COMPLETED;1
453;1;3;1;3; densening;9;5;0.5555555555555556; COMPLETED;1
454;1;3;1;4; densening;9;2;0.2222222222222222; COMPLETED;1
455;1;3;2;0; densening;15;14;0.9333333333333333; COMPLETED;1
456;1;3;2;1; densening;15;1;0.06666666666666667; COMPLETED;1
457;1;3;2;2; densening;15;4;0.26666666666666666; COMPLETED;1
458;1;3;2;3; densening;15;8;0.5333333333333333; COMPLETED;1
459;1;3;2;4; densening;15;11;0.7333333333333333; TERMINATED;0
460;1;3;3;0; densening;12;6;0.5; COMPLETED;1
461;1;3;3;1; densening;12;1;0.08333333333333333; COMPLETED;1
462;1;3;3;2; densening;12;9;0.75; COMPLETED;1
463;1;3;3;3; densening;12;11;0.9166666666666666; COMPLETED;1
464;1;3;3;4; densening;12;3;0.25; COMPLETED;1
465;1;3;4;0; densening;6;4;0.6666666666666666; COMPLETED;1
466;1;3;4;1; densening;6;5;0.8333333333333334; COMPLETED;1
467;1;3;4;2; densening;6;3;0.5; COMPLETED;1
468;1;3;4;3; densening;6;2;0.3333333333333333; COMPLETED;1
469;1;3;4;4; densening;6;1;0.16666666666666666; TERMINATED;0
470;1;3;5;0; densening;12;1;0.08333333333333333; COMPLETED;1
471;1;3;5;1; densening;12;3;0.25; COMPLETED;1
472;1;3;5;2; densening;12;11;0.9166666666666666; COMPLETED;1
473;1;3;5;3; densening;12;6;0.5; COMPLETED;1
474;1;3;5;4; densening;12;9;0.75; COMPLETED;1
475;1;3;6;0; densening;15;4;0.26666666666666666; COMPLETED;1
476;1;3;6;1; densening;15;11;0.7333333333333333; COMPLETED;1
477;1;3;6;2; densening;15;8;0.5333333333333333; COMPLETED;1
478;1;3;6;3; densening;15;14;0.9333333333333333; COMPLETED;1
479;1;3;6;4; densening;15;1;0.06666666666666667; COMPLETED;1
480;1;3;7;0; densening;6;5;0.8333333333333334; COMPLETED;1
481;1;3;7;1; densening;6;2;0.3333333333333333; COMPLETED;1
482;1;3;7;2; densening;6;4;0.6666666666666666; COMPLETED;1
483;1;3;7;3; densening;6;3;0.5; COMPLETED;1
484;1;3;7;4; densening;6;1;0.16666666666666666; COMPLETED;1
485;1;3;8;0; densening;21;1;0.047619047619047616; COMPLETED;1
486;1;3;8;1; densening;21;11;0.5238095238095238; COMPLETED;1
487;1;3;8;2; densening;21;5;0.23809523809523808; COMPLETED;1
488;1;3;8;3; densening;21;20;0.9523809523809523; COMPLETED;1
489;1;3;8;4; densening;21;16;0.7619047619047619; COMPLETED;1
490;1;3;9;0; densening;21;16;0.7619047619047619; COMPLETED;1
491;1;3;9;1; densening;21;5;0.23809523809523808; COMPLETED;1
492;1;3;9;2; densening;21;20;0.9523809523809523; COMPLETED;1
493;1;3;9;3; densening;21;1;0.047619047619047616; COMPLETED;1
494;1;3;9;4; densening;21;11;0.5238095238095238; TERMINATED;0
495;1;3;10;0; densening;9;8;0.8888888888888888; COMPLETED;1
496;1;3;10;1; densening;9;5;0.5555555555555556; COMPLETED;1
497;1;3;10;2; densening;9;7;0.7777777777777778; COMPLETED;1
498;1;3;10;3; densening;9;2;0.2222222222222222; COMPLETED;1
499;1;3;10;4; densening;9;1;0.1111111111111111; COMPLETED;1
500;1;3;11;0; densening;6;4;0.6666666666666666; COMPLETED;1
501;1;3;11;1; densening;6;2;0.3333333333333333; COMPLETED;1
502;1;3;11;2; densening;6;1;0.16666666666666666; COMPLETED;1
503;1;3;11;3; densening;6;5;0.8333333333333334; COMPLETED;1
504;1;3;11;4; densening;6;3;0.5; COMPLETED;1
505;1;3;12;0; densening;18;5;0.2777777777777778; COMPLETED;1
506;1;3;12;1; densening;18;1;0.05555555555555555; COMPLETED;1
507;1;3;12;2; densening;18;17;0.9444444444444444; COMPLETED;1
508;1;3;12;3; densening;18;14;0.7777777777777778; COMPLETED;1
509;1;3;12;4; densening;18;9;0.5; COMPLETED;1
510;1;3;13;0; densening;18;9;0.5; COMPLETED;1
511;1;3;13;1; densening;18;1;0.05555555555555555; COMPLETED;1
512;1;3;13;2; densening;18;5;0.2777777777777778; TERMINATED;0
513;1;3;13;3; densening;18;14;0.7777777777777778; COMPLETED;1
514;1;3;13;4; densening;18;17;0.9444444444444444; TERMINATED;0
515;1;3;14;0; densening;21;5;0.23809523809523808; COMPLETED;1
516;1;3;14;1; densening;21;16;0.7619047619047619; COMPLETED;1
517;1;3;14;2; densening;21;1;0.047619047619047616; COMPLETED;1
518;1;3;14;3; densening;21;11;0.5238095238095238; COMPLETED;1
519;1;3;14;4; densening;21;20;0.9523809523809523; TERMINATED;0
520;1;3;15;0; densening;9;2;0.2222222222222222; COMPLETED;1
521;1;3;15;1; densening;9;7;0.7777777777777778; COMPLETED;1
522;1;3;15;2; densening;9;1;0.1111111111111111; COMPLETED;1
523;1;3;15;3; densening;9;8;0.8888888888888888; COMPLETED;1
524;1;3;15;4; densening;9;5;0.5555555555555556; COMPLETED;1
525;1;3;16;0; densening;18;17;0.9444444444444444; COMPLETED;1
526;1;3;16;1; densening;18;14;0.7777777777777778; COMPLETED;1
527;1;3;16;2; densening;18;5;0.2777777777777778; COMPLETED;1
528;1;3;16;3; densening;18;9;0.5; COMPLETED;1
529;1;3;16;4; densening;18;1;0.05555555555555555; COMPLETED;1
530;1;3;17;0; densening;12;6;0.5; COMPLETED;1
531;1;3;17;1; densening;12;9;0.75; COMPLETED;1
532;1;3;17;2; densening;12;1;0.08333333333333333; COMPLETED;1
533;1;3;17;3; densening;12;11;0.9166666666666666; COMPLETED;1
534;1;3;17;4; densening;12;3;0.25; COMPLETED;1
535;1;3;18;0; densening;15;14;0.9333333333333333; COMPLETED;1
536;1;3;18;1; densening;15;4;0.26666666666666666; TERMINATED;0
537;1;3;18;2; densening;15;1;0.06666666666666667; COMPLETED;1
538;1;3;18;3; densening;15;11;0.7333333333333333; COMPLETED;1
539;1;3;18;4; densening;15;8;0.5333333333333333; COMPLETED;1
540;2;1;1;0; direct;6;5;0.8333333333333334; TERMINATED;0
541;2;1;1;1; direct;6;4;0.6666666666666666; TERMINATED;0
542;2;1;1;2; direct;6;1;0.16666666666666666; COMPLETED;1
543;2;1;1;3; direct;6;3;0.5; TERMINATED;0
544;2;1;1;4; direct;6;2;0.3333333333333333; COMPLETED;1
545;2;1;2;0; direct;15;11;0.7333333333333333; TERMINATED;0
546;2;1;2;1; direct;15;4;0.26666666666666666; TERMINATED;0
547;2;1;2;2; direct;15;8;0.5333333333333333; COMPLETED;1
548;2;1;2;3; direct;15;14;0.9333333333333333; TERMINATED;0
549;2;1;2;4; direct;15;1;0.06666666666666667; TERMINATED;0
550;2;1;3;0; direct;15;4;0.26666666666666666; COMPLETED;1
551;2;1;3;1; direct;15;11;0.7333333333333333; COMPLETED;1
552;2;1;3;2; direct;15;1;0.06666666666666667; TERMINATED;0
553;2;1;3;3; direct;15;14;0.9333333333333333; TERMINATED;0
554;2;1;3;4; direct;15;8;0.5333333333333333; COMPLETED;1
555;2;1;4;0; direct;6;5;0.8333333333333334; TERMINATED;0
556;2;1;4;1; direct;6;4;0.6666666666666666; FAILED;0
557;2;1;4;2; direct;6;1;0.16666666666666666; COMPLETED;1
558;2;1;4;3; direct;6;3;0.5; TERMINATED;0
559;2;1;4;4; direct;6;2;0.3333333333333333; TERMINATED;0
560;2;1;5;0; direct;9;2;0.2222222222222222; TERMINATED;0
561;2;1;5;1; direct;9;7;0.7777777777777778; TERMINATED;0
562;2;1;5;2; direct;9;8;0.8888888888888888; TERMINATED;0
563;2;1;5;3; direct;9;1;0.1111111111111111; COMPLETED;1
564;2;1;5;4; direct;9;5;0.5555555555555556; TERMINATED;0
565;2;1;6;0; direct;15;14;0.9333333333333333; TERMINATED;0
566;2;1;6;1; direct;15;8;0.5333333333333333; TERMINATED;0
567;2;1;6;2; direct;15;1;0.06666666666666667; COMPLETED;1
568;2;1;6;3; direct;15;4;0.26666666666666666; COMPLETED;1
569;2;1;6;4; direct;15;11;0.7333333333333333; TERMINATED;0
570;2;1;7;0; direct;6;1;0.16666666666666666; COMPLETED;1
571;2;1;7;1; direct;6;2;0.3333333333333333; COMPLETED;1
572;2;1;7;2; direct;6;4;0.6666666666666666; TERMINATED;0
573;2;1;7;3; direct;6;3;0.5; TERMINATED;0
574;2;1;7;4; direct;6;5;0.8333333333333334; TERMINATED;0
575;2;1;8;0; direct;21;11;0.5238095238095238; TERMINATED;0
576;2;1;8;1; direct;21;20;0.9523809523809523; TERMINATED;0
577;2;1;8;2; direct;21;5;0.23809523809523808; COMPLETED;1
578;2;1;8;3; direct;21;16;0.7619047619047619; COMPLETED;1
579;2;1;8;4; direct;21;1;0.047619047619047616; TERMINATED;0
580;2;1;9;0; direct;9;7;0.7777777777777778; TERMINATED;0
581;2;1;9;1; direct;9;1;0.1111111111111111; COMPLETED;1
582;2;1;9;2; direct;9;2;0.2222222222222222; COMPLETED;1
583;2;1;9;3; direct;9;8;0.8888888888888888; TERMINATED;0
584;2;1;9;4; direct;9;5;0.5555555555555556; TERMINATED;0
585;2;1;10;0; direct;18;14;0.7777777777777778; FAILED;0
586;2;1;10;1; direct;18;17;0.9444444444444444; TERMINATED;0
587;2;1;10;2; direct;18;9;0.5; TERMINATED;0
588;2;1;10;3; direct;18;5;0.2777777777777778; TERMINATED;0
589;2;1;10;4; direct;18;1;0.05555555555555555; COMPLETED;1
590;2;1;11;0; direct;12;3;0.25; TERMINATED;0
591;2;1;11;1; direct;12;11;0.9166666666666666; TERMINATED;0
592;2;1;11;2; direct;12;1;0.08333333333333333; COMPLETED;1
593;2;1;11;3; direct;12;6;0.5; TERMINATED;0
594;2;1;11;4; direct;12;9;0.75; TERMINATED;0
595;2;1;12;0; direct;12;9;0.75; TERMINATED;0
596;2;1;12;1; direct;12;6;0.5; TERMINATED;0
597;2;1;12;2; direct;12;1;0.08333333333333333; COMPLETED;1
598;2;1;12;3; direct;12;11;0.9166666666666666; TERMINATED;0
599;2;1;12;4; direct;12;3;0.25; COMPLETED;1
600;2;1;13;0; direct;21;16;0.7619047619047619; TERMINATED;0
601;2;1;13;1; direct;21;5;0.23809523809523808; COMPLETED;1
602;2;1;13;2; direct;21;20;0.9523809523809523; TERMINATED;0
603;2;1;13;3; direct;21;1;0.047619047619047616; COMPLETED;1
604;2;1;13;4; direct;21;11;0.5238095238095238; TERMINATED;0
605;2;1;14;0; direct;21;16;0.7619047619047619; TERMINATED;0
606;2;1;14;1; direct;21;5;0.23809523809523808; TERMINATED;0
607;2;1;14;2; direct;21;1;0.047619047619047616; COMPLETED;1
608;2;1;14;3; direct;21;11;0.5238095238095238; COMPLETED;1
609;2;1;14;4; direct;21;20;0.9523809523809523; TERMINATED;0
610;2;1;15;0; direct;12;3;0.25; COMPLETED;1
611;2;1;15;1; direct;12;9;0.75; TERMINATED;0
612;2;1;15;2; direct;12;1;0.08333333333333333; COMPLETED;1
613;2;1;15;3; direct;12;11;0.9166666666666666; TERMINATED;0
614;2;1;15;4; direct;12;6;0.5; TERMINATED;0
615;2;1;16;0; direct;9;5;0.5555555555555556; TERMINATED;0
616;2;1;16;1; direct;9;7;0.7777777777777778; TERMINATED;0
617;2;1;16;2; direct;9;8;0.8888888888888888; FAILED;0
618;2;1;16;3; direct;9;1;0.1111111111111111; COMPLETED;1
619;2;1;16;4; direct;9;2;0.2222222222222222; COMPLETED;1
620;2;1;17;0; direct;18;5;0.2777777777777778; COMPLETED;1
621;2;1;17;1; direct;18;1;0.05555555555555555; COMPLETED;1
622;2;1;17;2; direct;18;17;0.9444444444444444; TERMINATED;0
623;2;1;17;3; direct;18;9;0.5; TERMINATED;0
624;2;1;17;4; direct;18;14;0.7777777777777778; TERMINATED;0
625;2;1;18;0; direct;18;14;0.7777777777777778; COMPLETED;1
626;2;1;18;1; direct;18;9;0.5; COMPLETED;1
627;2;1;18;2; direct;18;5;0.2777777777777778; COMPLETED;1
628;2;1;18;3; direct;18;1;0.05555555555555555; COMPLETED;1
629;2;1;18;4; direct;18;17;0.9444444444444444; TERMINATED;0
630;2;2;1;0; densening;12;6;0.5; COMPLETED;1
631;2;2;1;1; densening;12;11;0.9166666666666666; TERMINATED;0
632;2;2;1;2; densening;12;1;0.08333333333333333; COMPLETED;1
633;2;2;1;3; densening;12;3;0.25; TERMINATED;0
634;2;2;1;4; densening;12;9;0.75; TERMINATED;0
635;2;2;2;0; densening;21;11;0.5238095238095238; TERMINATED;0
636;2;2;2;1; densening;21;20;0.9523809523809523; TERMINATED;0
637;2;2;2;2; densening;21;16;0.7619047619047619; TERMINATED;0
638;2;2;2;3; densening;21;5;0.23809523809523808; TERMINATED;0
639;2;2;2;4; densening;21;1;0.047619047619047616; COMPLETED;1
640;2;2;3;0; densening;12;1;0.08333333333333333; COMPLETED;1
641;2;2;3;1; densening;12;11;0.9166666666666666; TERMINATED;0
642;2;2;3;2; densening;12;3;0.25; COMPLETED;1
643;2;2;3;3; densening;12;6;0.5; TERMINATED;0
644;2;2;3;4; densening;12;9;0.75; TERMINATED;0
645;2;2;4;0; densening;18;14;0.7777777777777778; TERMINATED;0
646;2;2;4;1; densening;18;17;0.9444444444444444; COMPLETED;1
647;2;2;4;2; densening;18;9;0.5; COMPLETED;1
648;2;2;4;3; densening;18;1;0.05555555555555555; COMPLETED;1
649;2;2;4;4; densening;18;5;0.2777777777777778; COMPLETED;1
650;2;2;5;0; densening;9;1;0.1111111111111111; COMPLETED;1
651;2;2;5;1; densening;9;2;0.2222222222222222; COMPLETED;1
652;2;2;5;2; densening;9;7;0.7777777777777778; TERMINATED;0
653;2;2;5;3; densening;9;5;0.5555555555555556; COMPLETED;1
654;2;2;5;4; densening;9;8;0.8888888888888888; TERMINATED;0
655;2;2;6;0; densening;21;16;0.7619047619047619; TERMINATED;0
656;2;2;6;1; densening;21;1;0.047619047619047616; COMPLETED;1
657;2;2;6;2; densening;21;20;0.9523809523809523; TERMINATED;0
658;2;2;6;3; densening;21;11;0.5238095238095238; COMPLETED;1
659;2;2;6;4; densening;21;5;0.23809523809523808; TERMINATED;0
660;2;2;7;0; densening;9;7;0.7777777777777778; COMPLETED;1
661;2;2;7;1; densening;9;1;0.1111111111111111; COMPLETED;1
662;2;2;7;2; densening;9;8;0.8888888888888888; TERMINATED;0
663;2;2;7;3; densening;9;2;0.2222222222222222; COMPLETED;1
664;2;2;7;4; densening;9;5;0.5555555555555556; COMPLETED;1
665;2;2;8;0; densening;18;5;0.2777777777777778; TERMINATED;0
666;2;2;8;1; densening;18;9;0.5; COMPLETED;1
667;2;2;8;2; densening;18;1;0.05555555555555555; COMPLETED;1
668;2;2;8;3; densening;18;17;0.9444444444444444; TERMINATED;0
669;2;2;8;4; densening;18;14;0.7777777777777778; COMPLETED;1
670;2;2;9;0; densening;15;1;0.06666666666666667; COMPLETED;1
671;2;2;9;1; densening;15;8;0.5333333333333333; COMPLETED;1
672;2;2;9;2; densening;15;14;0.9333333333333333; COMPLETED;1
673;2;2;9;3; densening;15;11;0.7333333333333333; COMPLETED;1
674;2;2;9;4; densening;15;4;0.26666666666666666; COMPLETED;1
675;2;2;10;0; densening;6;5;0.8333333333333334; COMPLETED;1
676;2;2;10;1; densening;6;1;0.16666666666666666; COMPLETED;1
677;2;2;10;2; densening;6;2;0.3333333333333333; COMPLETED;1
678;2;2;10;3; densening;6;4;0.6666666666666666; COMPLETED;1
679;2;2;10;4; densening;6;3;0.5; COMPLETED;1
680;2;2;11;0; densening;6;5;0.8333333333333334; TERMINATED;0
681;2;2;11;1; densening;6;2;0.3333333333333333; FAILED;0
682;2;2;11;2; densening;6;3;0.5; TERMINATED;0
683;2;2;11;3; densening;6;4;0.6666666666666666; TERMINATED;0
684;2;2;11;4; densening;6;1;0.16666666666666666; COMPLETED;1
685;2;2;12;0; densening;12;11;0.9166666666666666; COMPLETED;1
686;2;2;12;1; densening;12;6;0.5; COMPLETED;1
687;2;2;12;2; densening;12;1;0.08333333333333333; TERMINATED;0
688;2;2;12;3; densening;12;3;0.25; COMPLETED;1
689;2;2;12;4; densening;12;9;0.75; TERMINATED;0
690;2;2;13;0; densening;9;2;0.2222222222222222; COMPLETED;1
691;2;2;13;1; densening;9;7;0.7777777777777778; COMPLETED;1
692;2;2;13;2; densening;9;8;0.8888888888888888; TERMINATED;0
693;2;2;13;3; densening;9;1;0.1111111111111111; COMPLETED;1
694;2;2;13;4; densening;9;5;0.5555555555555556; COMPLETED;1
695;2;2;14;0; densening;21;16;0.7619047619047619; COMPLETED;1
696;2;2;14;1; densening;21;11;0.5238095238095238; COMPLETED;1
697;2;2;14;2; densening;21;20;0.9523809523809523; TERMINATED;0
698;2;2;14;3; densening;21;1;0.047619047619047616; COMPLETED;1
699;2;2;14;4; densening;21;5;0.23809523809523808; TERMINATED;0
700;2;2;15;0; densening;15;8;0.5333333333333333; COMPLETED;1
701;2;2;15;1; densening;15;11;0.7333333333333333; TERMINATED;0
702;2;2;15;2; densening;15;4;0.26666666666666666; COMPLETED;1
703;2;2;15;3; densening;15;1;0.06666666666666667; COMPLETED;1
704;2;2;15;4; densening;15;14;0.9333333333333333; TERMINATED;0
705;2;2;16;0; densening;6;2;0.3333333333333333; COMPLETED;1
706;2;2;16;1; densening;6;3;0.5; COMPLETED;1
707;2;2;16;2; densening;6;1;0.16666666666666666; TERMINATED;0
708;2;2;16;3; densening;6;4;0.6666666666666666; COMPLETED;1
709;2;2;16;4; densening;6;5;0.8333333333333334; COMPLETED;1
710;2;2;17;0; densening;18;17;0.9444444444444444; COMPLETED;1
711;2;2;17;1; densening;18;14;0.7777777777777778; TERMINATED;0
712;2;2;17;2; densening;18;1;0.05555555555555555; COMPLETED;1
713;2;2;17;3; densening;18;5;0.2777777777777778; TERMINATED;0
714;2;2;17;4; densening;18;9;0.5; COMPLETED;1
715;2;2;18;0; densening;15;8;0.5333333333333333; COMPLETED;1
716;2;2;18;1; densening;15;11;0.7333333333333333; COMPLETED;1
717;2;2;18;2; densening;15;4;0.26666666666666666; COMPLETED;1
718;2;2;18;3; densening;15;1;0.06666666666666667; COMPLETED;1
719;2;2;18;4; densening;15;14;0.9333333333333333; TERMINATED;0
720;2;3;1;0; widening;6;4;0.6666666666666666; COMPLETED;1
721;2;3;1;1; widening;6;2;0.3333333333333333; TERMINATED;0
722;2;3;1;2; widening;6;5;0.8333333333333334; TERMINATED;0
723;2;3;1;3; widening;6;3;0.5; TERMINATED;0
724;2;3;1;4; widening;6;1;0.16666666666666666; COMPLETED;1
725;2;3;2;0; widening;18;5;0.2777777777777778; TERMINATED;0
726;2;3;2;1; widening;18;14;0.7777777777777778; TERMINATED;0
727;2;3;2;2; widening;18;17;0.9444444444444444; TERMINATED;0
728;2;3;2;3; widening;18;1;0.05555555555555555; TERMINATED;0
729;2;3;2;4; widening;18;9;0.5; COMPLETED;1
730;2;3;3;0; widening;6;1;0.16666666666666666; TERMINATED;0
731;2;3;3;1; widening;6;4;0.6666666666666666; TERMINATED;0
732;2;3;3;2; widening;6;3;0.5; COMPLETED;1
733;2;3;3;3; widening;6;2;0.3333333333333333; TERMINATED;0
734;2;3;3;4; widening;6;5;0.8333333333333334; TERMINATED;0
735;2;3;4;0; widening;9;5;0.5555555555555556; COMPLETED;1
736;2;3;4;1; widening;9;7;0.7777777777777778; COMPLETED;1
737;2;3;4;2; widening;9;2;0.2222222222222222; TERMINATED;0
738;2;3;4;3; widening;9;8;0.8888888888888888; TERMINATED;0
739;2;3;4;4; widening;9;1;0.1111111111111111; FAILED;0
740;2;3;5;0; widening;15;14;0.9333333333333333; COMPLETED;1
741;2;3;5;1; widening;15;1;0.06666666666666667; FAILED;0
742;2;3;5;2; widening;15;8;0.5333333333333333; TERMINATED;0
743;2;3;5;3; widening;15;11;0.7333333333333333; TERMINATED;0
744;2;3;5;4; widening;15;4;0.26666666666666666; COMPLETED;1
745;2;3;6;0; widening;9;1;0.1111111111111111; TERMINATED;0
746;2;3;6;1; widening;9;2;0.2222222222222222; TERMINATED;0
747;2;3;6;2; widening;9;5;0.5555555555555556; TERMINATED;0
748;2;3;6;3; widening;9;8;0.8888888888888888; COMPLETED;1
749;2;3;6;4; widening;9;7;0.7777777777777778; COMPLETED;1
750;2;3;7;0; widening;12;9;0.75; COMPLETED;1
751;2;3;7;1; widening;12;11;0.9166666666666666; TERMINATED;0
752;2;3;7;2; widening;12;3;0.25; TERMINATED;0
753;2;3;7;3; widening;12;6;0.5; COMPLETED;1
754;2;3;7;4; widening;12;1;0.08333333333333333; TERMINATED;0
755;2;3;8;0; widening;15;14;0.9333333333333333; COMPLETED;1
756;2;3;8;1; widening;15;4;0.26666666666666666; COMPLETED;1
757;2;3;8;2; widening;15;11;0.7333333333333333; COMPLETED;1
758;2;3;8;3; widening;15;1;0.06666666666666667; TERMINATED;0
759;2;3;8;4; widening;15;8;0.5333333333333333; COMPLETED;1
760;2;3;9;0; widening;9;7;0.7777777777777778; COMPLETED;1
761;2;3;9;1; widening;9;2;0.2222222222222222; COMPLETED;1
762;2;3;9;2; widening;9;8;0.8888888888888888; COMPLETED;1
763;2;3;9;3; widening;9;1;0.1111111111111111; TERMINATED;0
764;2;3;9;4; widening;9;5;0.5555555555555556; COMPLETED;1
765;2;3;10;0; widening;12;1;0.08333333333333333; TERMINATED;0
766;2;3;10;1; widening;12;3;0.25; COMPLETED;1
767;2;3;10;2; widening;12;9;0.75; COMPLETED;1
768;2;3;10;3; widening;12;6;0.5; COMPLETED;1
769;2;3;10;4; widening;12;11;0.9166666666666666; COMPLETED;1
770;2;3;11;0; widening;21;16;0.7619047619047619; COMPLETED;1
771;2;3;11;1; widening;21;11;0.5238095238095238; TERMINATED;0
772;2;3;11;2; widening;21;20;0.9523809523809523; COMPLETED;1
773;2;3;11;3; widening;21;5;0.23809523809523808; COMPLETED;1
774;2;3;11;4; widening;21;1;0.047619047619047616; TERMINATED;0
775;2;3;12;0; widening;21;16;0.7619047619047619; COMPLETED;1
776;2;3;12;1; widening;21;20;0.9523809523809523; COMPLETED;1
777;2;3;12;2; widening;21;11;0.5238095238095238; COMPLETED;1
778;2;3;12;3; widening;21;5;0.23809523809523808; TERMINATED;0
779;2;3;12;4; widening;21;1;0.047619047619047616; TERMINATED;0
780;2;3;13;0; widening;12;6;0.5; COMPLETED;1
781;2;3;13;1; widening;12;11;0.9166666666666666; COMPLETED;1
782;2;3;13;2; widening;12;9;0.75; COMPLETED;1
783;2;3;13;3; widening;12;1;0.08333333333333333; TERMINATED;0
784;2;3;13;4; widening;12;3;0.25; COMPLETED;1
785;2;3;14;0; widening;6;2;0.3333333333333333; COMPLETED;1
786;2;3;14;1; widening;6;5;0.8333333333333334; COMPLETED;1
787;2;3;14;2; widening;6;3;0.5; COMPLETED;1
788;2;3;14;3; widening;6;4;0.6666666666666666; COMPLETED;1
